state,diesel,electric,natural_gas,LP_gas,total,diesel_percentage,electric_percentage,STUSPS,node
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08123
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08125
DE,963.0,1880.0,0.0,0.0,2843.0,0.3387266971508969,0.661273302849103,DE,fips10001
DE,963.0,1880.0,0.0,0.0,2843.0,0.3387266971508969,0.661273302849103,DE,fips10005
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12001
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12009
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12011
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12015
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12021
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12027
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12035
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12041
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12043
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12047
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12049
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12051
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12055
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12057
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12061
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12063
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12069
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12071
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12075
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12079
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12081
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12083
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12085
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12086
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12093
