node,sprinkler_percentage,drip_percentage,surface_percentage,well_pressure [bar],gw_percentages,sw_percentages,operating_pressure,pressure_head,conversion_factor_el,conversion_factor_diesel,unit_conversion_factor
fips16035,0.58,0.0,0.42,7.437284543379055,0.1736100471778323,0.8263899528221677,1.9121999999999997,23.579658029199297,0.0803,0.2142,kWh/m3
fips16037,0.45,0.0,0.55,7.437284543379055,0.1052866882779067,0.8947133117220933,1.5755000000000001,16.70668946722412,0.0569,0.1517,kWh/m3
fips16039,0.9,0.0,0.1,7.437284543379055,0.2839238719512232,0.7160761280487767,2.741,36.49192617102415,0.1243,0.3314,kWh/m3
fips16041,0.8,0.0,0.2,7.437284543379055,0.0937222288961139,0.9062777711038862,2.482,16.51026968868763,0.0562,0.15,kWh/m3
fips16043,0.81,0.0,0.19,7.437284543379055,0.1735005401854926,0.8264994598145075,2.5079000000000002,24.622781758620565,0.0839,0.2236,kWh/m3
fips16045,0.1,0.0,0.9,7.437284543379055,0.0588988667896494,0.9411011332103506,0.669,11.900621544133301,0.0405,0.1081,kWh/m3
fips16047,0.6,0.0,0.4,7.437284543379055,0.2839166874872236,0.7160833125127763,1.9639999999999997,34.24242166851189,0.1166,0.311,kWh/m3
fips16049,0.49,0.0,0.51,7.437284543379055,0.0236675423621883,0.9763324576378116,1.6791,9.23305216483611,0.0314,0.0839,kWh/m3
fips16051,0.6,0.0,0.4,7.437284543379055,0.5432656786474858,0.4567343213525142,1.9639999999999997,59.09679131107992,0.2013,0.5368,kWh/m3
fips16053,0.8,0.0,0.2,7.437284543379055,0.150914599095965,0.849085400904035,2.482,22.29321967566618,0.0759,0.2025,kWh/m3
fips16055,0.8,0.0,0.2,7.437284543379055,0.358879458757281,0.641120541242719,2.482,43.32138091934086,0.1476,0.3935,kWh/m3
fips16057,0.36,0.0,0.64,7.437284543379055,0.6789469914157956,0.3210530085842044,1.3424,67.79755765858279,0.2309,0.6158,kWh/m3
fips16059,0.41,0.0,0.59,7.437284543379055,0.0237539430631871,0.9762460569368128,1.4719,9.190909912159558,0.0313,0.0835,kWh/m3
fips16061,0.58,0.0,0.42,7.437284543379055,0.2729801331811229,0.727019866818877,1.9121999999999997,33.050188948282,0.1126,0.3002,kWh/m3
fips16063,0.6,0.0,0.4,7.437284543379055,0.4216324694160832,0.5783675305839169,1.9639999999999997,47.440232596413495,0.1616,0.4309,kWh/m3
fips16065,0.84,0.0,0.16,7.437284543379055,0.3269727947707784,0.6730272052292215,2.5856,40.44047472796622,0.1377,0.3673,kWh/m3
fips16067,0.83,0.0,0.17,7.437284543379055,0.6312219321822511,0.3687780678177489,2.5597,71.35897960721536,0.243,0.6481,kWh/m3
fips16069,0.52,0.0,0.48,7.437284543379055,0.0821906536845965,0.9178093463154032,1.7568000000000001,14.736675011740767,0.0502,0.1338,kWh/m3
fips16071,0.68,0.0,0.32,7.437284543379055,0.4830917441574076,0.5169082558425924,2.1712,54.350454197456465,0.1851,0.4936,kWh/m3
fips16073,0.56,0.0,0.44,7.437284543379055,0.1734838635793563,0.8265161364206437,1.8604,23.476026879994507,0.08,0.2132,kWh/m3
fips16075,0.14,0.01,0.85,7.437284543379055,0.1167394488042483,0.8832605511957518,0.7785,16.810460337293918,0.0573,0.1527,kWh/m3
fips16077,0.96,0.0,0.04,7.437284543379055,0.6789262073867347,0.3210737926132652,2.8964,78.55055306184774,0.2675,0.7134,kWh/m3
fips16081,0.75,0.0,0.25,7.437284543379055,0.2730593192345667,0.7269406807654333,2.3525,34.28330176216277,0.1168,0.3114,kWh/m3
fips16083,0.5,0.0,0.5,7.437284543379055,0.2839146312689095,0.7160853687310905,1.705,33.49264368082482,0.1141,0.3042,kWh/m3
fips16085,0.249,0.0,0.751,7.437284543379055,0.0122676645877064,0.9877323354122935,1.05491,8.09561054303491,0.0276,0.0735,kWh/m3
fips16087,0.39,0.01,0.6,7.437284543379055,0.2292170532151638,0.7707829467848363,1.426,27.743282006532674,0.0945,0.252,kWh/m3
fips17017,1.0,0.0,0.0,7.437284543379055,0.9793045024375372,0.0206954975624629,3.0,111.22609323703182,0.3788,1.0102,kWh/m3
fips17101,1.0,0.0,0.0,7.437284543379055,1.0,0.0,3.0,113.42797699672836,0.3863,1.0302,kWh/m3
fips17125,1.0,0.0,0.0,7.437284543379055,0.999622968585846,0.0003770314141541,3.0,113.38786298906969,0.3862,1.0299,kWh/m3
fips17179,1.0,0.0,0.0,7.437284543379055,1.0,0.0,3.0,113.42797699672836,0.3863,1.0302,kWh/m3
fips17193,1.0,0.0,0.0,7.437284543379055,0.986392850005992,0.0136071499940079,3.0,111.98025328304946,0.3814,1.0171,kWh/m3
fips17195,1.0,0.0,0.0,7.437284543379055,0.9913116265924504,0.0086883734075496,3.0,112.50358326101254,0.3832,1.0218,kWh/m3
fips18073,1.0,0.0,0.0,7.437284543379055,0.2848798494620627,0.7151201505379374,3.0,37.343242094908646,0.1272,0.3392,kWh/m3
fips18091,1.0,0.0,0.0,7.437284543379055,0.4951404797031692,0.5048595202968308,3.0,59.71378262596511,0.2034,0.5424,kWh/m3
fips20009,0.833,0.056,0.111,11.407185720000005,1.0,0.0,2.60051,149.82360570846078,0.5103,1.3608,kWh/m3
fips20023,0.99,0.008,0.002,11.407185720000005,1.0,0.0,2.97882,153.6799767584098,0.5234,1.3958,kWh/m3
fips20027,0.847,0.009,0.144,11.407185720000005,0.739522049337498,0.260477950662502,2.60904,112.69427083008512,0.3838,1.0236,kWh/m3
fips20029,0.895,0.0,0.105,11.407185720000005,0.9544901736562302,0.0455098263437696,2.72805,144.5661936498935,0.4924,1.313,kWh/m3
fips20039,0.952,0.012,0.036,11.407185720000005,1.0,0.0,2.8827599999999998,152.70077186544344,0.5201,1.3869,kWh/m3
fips20047,0.983,0.008,0.008,11.407185720000005,1.0,0.0,2.96028,153.49098593272174,0.5228,1.3941,kWh/m3
fips20055,0.963,0.009,0.029,11.407185720000005,1.0,0.0,2.90989,152.97732640163102,0.521,1.3894,kWh/m3
fips20057,0.981,0.009,0.011,11.407185720000005,1.0,0.0,2.95651,153.45255575942917,0.5227,1.3938,kWh/m3
fips20063,0.948,0.008,0.044,11.407185720000005,1.0,0.0,2.87004,152.57110825688076,0.5197,1.3858,kWh/m3
fips20065,1.0,0.0,0.0,11.407185720000005,1.0,0.0,3.0,153.8958788990826,0.5242,1.3978,kWh/m3
fips20067,0.99,0.001,0.009,11.407185720000005,1.0,0.0,2.97469,153.6378768603466,0.5233,1.3954,kWh/m3
fips20069,0.98,0.005,0.015,11.407185720000005,1.0,0.0,2.95115,153.39791763506628,0.5225,1.3933,kWh/m3
fips20071,0.97,0.0,0.03,11.407185720000005,1.0,0.0,2.9223000000000003,153.103829969419,0.5215,1.3906,kWh/m3
fips20075,0.962,0.0,0.038,11.407185720000005,0.902418885276744,0.0975811147232559,2.90158,138.65953527755852,0.4723,1.2594,kWh/m3
fips20079,0.851,0.073,0.076,11.407185720000005,0.9904411313627124,0.0095588686372874,2.6571599999999997,149.03064716404816,0.5076,1.3536,kWh/m3
fips20081,0.967,0.02,0.014,11.407185720000005,1.0,0.0,2.9267399999999997,153.1490899082569,0.5216,1.391,kWh/m3
fips20083,0.861,0.029,0.11,11.407185720000005,0.9976280377717324,0.0023719622282676,2.6571000000000002,150.06040535682567,0.5111,1.3629,kWh/m3
fips20089,0.993,0.0,0.007,11.407185720000005,0.0417384437873504,0.9582615562126496,2.9818700000000002,13.155726741307573,0.0448,0.1195,kWh/m3
fips20093,0.98,0.001,0.019,11.407185720000005,0.7614834797068026,0.2385165202931973,2.94879,118.46930016158993,0.4035,1.076,kWh/m3
fips20095,0.986,0.007,0.007,11.407185720000005,0.9899989225005053,0.0100010774994948,2.96787,152.1028509040237,0.5181,1.3815,kWh/m3
fips20097,0.992,0.003,0.005,11.407185720000005,1.0,0.0,2.98105,153.70270866462795,0.5235,1.396,kWh/m3
fips20101,0.898,0.038,0.064,11.407185720000005,1.0,0.0,2.75824,151.431454841998,0.5158,1.3754,kWh/m3
fips20113,0.715,0.176,0.109,11.407185720000005,0.9617591450878292,0.0382408549121706,2.36569,142.06105176216232,0.4839,1.2903,kWh/m3
fips20119,0.98,0.009,0.011,11.407185720000005,1.0,0.0,2.95351,153.42197471967384,0.5226,1.3935,kWh/m3
fips20123,0.926,0.0,0.074,11.407185720000005,0.0490104361646517,0.9509895638353484,2.80834,14.135668866942146,0.0481,0.1284,kWh/m3
fips20129,0.992,0.001,0.007,11.407185720000005,1.0,0.0,2.97987,153.69068012232418,0.5235,1.3959,kWh/m3
fips20137,0.845,0.016,0.139,11.407185720000005,0.9853314361096404,0.0146685638903595,2.60799,147.80421222748794,0.5034,1.3425,kWh/m3
fips20145,0.877,0.06,0.063,11.407185720000005,0.9976795645598396,0.0023204354401602,2.7168300000000003,150.67524825041727,0.5132,1.3685,kWh/m3
fips20147,0.925,0.021,0.054,11.407185720000005,0.3239307864021063,0.6760692135978937,2.8181400000000005,54.00632973808063,0.1839,0.4905,kWh/m3
fips20151,0.991,0.006,0.003,11.407185720000005,1.0,0.0,2.9802299999999997,153.69434984709483,0.5235,1.396,kWh/m3
fips20153,0.96,0.015,0.025,11.407185720000005,1.0,0.0,2.90525,152.9300277268094,0.5209,1.389,kWh/m3
fips20155,0.969,0.01,0.021,11.407185720000005,1.0,0.0,2.92561,153.13757104994906,0.5216,1.3909,kWh/m3
fips20157,0.855,0.018,0.127,11.407185720000005,0.8710593119425812,0.1289406880574188,2.63507,131.7190377735472,0.4486,1.1964,kWh/m3
fips20159,0.984,0.002,0.014,11.407185720000005,0.9983087191810782,0.0016912808189217,2.95974,153.23779015395405,0.5219,1.3918,kWh/m3
fips20165,0.585,0.031,0.384,11.407185720000005,0.9972421007272256,0.0027578992727743,1.9434399999999998,142.7503164019952,0.4862,1.2966,kWh/m3
fips20171,0.863,0.012,0.125,11.407185720000005,1.0,0.0,2.65225,150.35102670744143,0.5121,1.3656,kWh/m3
fips20173,0.902,0.01,0.088,11.407185720000005,0.990668073248832,0.0093319267511681,2.75208,150.0217379148893,0.511,1.3626,kWh/m3
fips20175,0.996,0.003,0.001,12.229459920000002,1.0,0.0,2.99141,162.19031518858307,0.5524,1.4731,kWh/m3
fips20179,0.982,0.013,0.005,11.407185720000005,1.0,0.0,2.9610499999999997,153.49883506625895,0.5228,1.3942,kWh/m3
fips20181,0.99,0.003,0.007,11.407185720000005,1.0,0.0,2.9758699999999996,153.6499054026504,0.5233,1.3955,kWh/m3
fips20185,0.981,0.009,0.01,11.407185720000005,1.0,0.0,2.9561,153.4483763506626,0.5226,1.3937,kWh/m3
fips20187,0.947,0.023,0.03,11.407185720000005,1.0,0.0,2.8762999999999996,152.63492069317027,0.5199,1.3863,kWh/m3
fips20189,0.993,0.001,0.006,10.58491152,1.0,0.0,2.98246,145.33508175331292,0.495,1.32,kWh/m3
fips20193,0.99,0.004,0.006,11.407185720000005,1.0,0.0,2.97646,153.65591967380226,0.5234,1.3956,kWh/m3
fips20199,0.983,0.014,0.003,11.407185720000005,1.0,0.0,2.9642299999999997,153.53125096839963,0.5229,1.3945,kWh/m3
fips20203,0.96,0.0,0.04,11.407185720000005,1.0,0.0,2.8964,152.83981365953113,0.5206,1.3882,kWh/m3
fips22001,0.0,0.0,1.0,7.437284543379055,0.7340609839154322,0.2659390160845678,0.41,65.75316425053201,0.224,0.5972,kWh/m3
fips22003,0.0,0.0,1.0,7.437284543379055,0.7847754954516827,0.2152245045483172,0.41,69.80995530561293,0.2378,0.6341,kWh/m3
fips22009,0.017,0.0,0.983,7.437284543379055,0.9199875890571336,0.0800124109428662,0.45402999999999993,81.03885261217931,0.276,0.736,kWh/m3
fips22019,0.016,0.0,0.984,7.437284543379055,0.7864560327509756,0.2135439672490244,0.45143999999999995,70.27660558461918,0.2394,0.6383,kWh/m3
fips22023,0.0,0.0,1.0,7.437284543379055,0.4393028665839838,0.5606971334160161,0.41,42.17466457499089,0.1436,0.3831,kWh/m3
fips22025,0.282,0.0,0.718,7.437284543379055,0.6217611013899007,0.3782388986100993,1.14038,61.399165686487876,0.2091,0.5577,kWh/m3
fips22029,0.187,0.0,0.813,7.437284543379055,0.8115344459684143,0.1884655540315855,0.8943299999999998,75.9571069570184,0.2587,0.6899,kWh/m3
fips22035,0.225,0.0,0.775,7.437284543379055,0.8418556983723604,0.1581443016276395,0.99275,79.37688703179914,0.2704,0.721,kWh/m3
fips22039,0.0,0.0,1.0,7.437284543379055,0.9144892286895414,0.0855107713104585,0.41,80.18610794477136,0.2731,0.7283,kWh/m3
fips22041,0.095,0.0,0.905,7.437284543379055,0.7759927208711582,0.2240072791288417,0.65605,71.05370737244898,0.242,0.6454,kWh/m3
fips22053,0.004,0.0,0.996,7.437284543379055,0.7339538387180404,0.2660461612819595,0.42036,65.8221037298157,0.2242,0.5978,kWh/m3
fips22065,0.332,0.0,0.668,7.437284543379055,0.8801976740918239,0.1198023259081761,1.2698800000000001,85.1582668605203,0.29,0.7735,kWh/m3
fips22067,0.062,0.0,0.938,7.437284543379055,0.7101071735656025,0.2898928264343975,0.57058,64.99940934959332,0.2214,0.5904,kWh/m3
fips22069,0.361,0.0,0.639,7.437284543379055,0.1329686233612744,0.8670313766387255,1.34499,18.937481712679688,0.0645,0.172,kWh/m3
fips22073,0.056,0.0,0.944,7.437284543379055,0.344527586121098,0.655472413878902,0.55504,35.102714397826624,0.1196,0.3188,kWh/m3
fips22077,0.0,0.0,1.0,7.437284543379055,1.0,0.0,0.41,87.02634600794143,0.2964,0.7904,kWh/m3
fips22079,0.0,0.0,1.0,7.437284543379055,0.2899681372863427,0.7100318627136574,0.41,30.228975349638453,0.103,0.2746,kWh/m3
fips22083,0.086,0.0,0.914,7.437284543379055,0.7319413406741453,0.2680586593258547,0.6327400000000001,67.24551053571989,0.229,0.6108,kWh/m3
fips22097,0.001,0.0,0.999,7.437284543379055,0.8618482914371203,0.1381517085628796,0.41258999999999996,75.99797108263999,0.2588,0.6903,kWh/m3
fips22107,0.196,0.0,0.804,7.437284543379055,0.8775105016408681,0.1224894983591319,0.91764,81.76895032856427,0.2785,0.7427,kWh/m3
fips22113,0.0,0.0,1.0,7.437284543379055,0.44038986484138,0.55961013515862,0.41,42.261616507956695,0.1439,0.3838,kWh/m3
fips22123,0.176,0.0,0.824,7.437284543379055,0.8484142363813908,0.1515857636186092,0.8658399999999999,78.84290590265569,0.2685,0.7161,kWh/m3
fips24011,0.909,0.085,0.006,7.437284543379055,0.7978377096909316,0.2021622903090683,2.8144600000000004,90.41007529894036,0.3079,0.8212,kWh/m3
fips24019,0.909,0.085,0.006,7.437284543379055,0.9555767548720572,0.0444232451279428,2.8144600000000004,106.89427912884278,0.3641,0.9709,kWh/m3
fips24035,0.909,0.085,0.006,7.437284543379055,0.8358123286759094,0.1641876713240906,2.8144600000000004,94.3785370009398,0.3215,0.8572,kWh/m3
fips25023,0.134,0.006,0.86,7.437284543379055,0.8585330111642225,0.1414669888357775,0.7605999999999999,78.77833335579874,0.2683,0.7155,kWh/m3
fips26005,0.939,0.058,0.003,3.281562720000001,0.5837131884126987,0.4162868115873012,2.8762299999999996,43.67364752472685,0.1488,0.3967,kWh/m3
fips26009,0.939,0.058,0.003,3.754159805856481,0.9970275849955408,0.002972415004459,2.8762299999999996,74.42081076159162,0.2535,0.6759,kWh/m3
fips26021,0.939,0.058,0.003,3.402720144000001,0.78655979793168,0.2134402020683201,2.8762299999999996,57.37787723229085,0.1954,0.5211,kWh/m3
fips26023,0.939,0.058,0.003,2.150915154994819,0.7241597195982263,0.2758402804017737,2.8762299999999996,44.14328262814099,0.1504,0.4009,kWh/m3
fips26027,0.939,0.058,0.003,3.9574195023874754,0.957626537746614,0.0423734622533859,2.8762299999999996,73.74193795255033,0.2512,0.6698,kWh/m3
fips26077,0.939,0.058,0.003,2.971957494033149,0.8545587667141274,0.1454412332858725,2.8762299999999996,57.97777668108002,0.1975,0.5266,kWh/m3
fips26107,0.939,0.058,0.003,3.754159805856481,0.959110381348513,0.0408896186514869,2.8762299999999996,71.85806009362184,0.2447,0.6527,kWh/m3
fips26117,0.939,0.058,0.003,3.754159805856481,0.9218801985990124,0.0781198014009876,2.8762299999999996,69.34174384313802,0.2362,0.6298,kWh/m3
fips26149,0.939,0.058,0.003,3.754159805856481,0.8320921978973446,0.1679078021026554,2.8762299999999996,63.273146039462446,0.2155,0.5747,kWh/m3
fips26159,0.939,0.058,0.003,3.754159805856481,0.9442153352126506,0.0557846647873494,2.8762299999999996,70.85133265165462,0.2413,0.6435,kWh/m3
fips27037,1.0,0.0,0.0,7.6496418,0.9764552917902328,0.0235447082097672,3.0,113.0366879845103,0.385,1.0267,kWh/m3
fips27057,1.0,0.0,0.0,2.4668226000000004,0.9972398371165084,0.0027601628834916,3.0,62.60686319234298,0.2132,0.5686,kWh/m3
fips27097,1.0,0.0,0.0,2.697360897478992,0.9922821313973156,0.0077178686026844,3.0,64.66248129143911,0.2202,0.5873,kWh/m3
fips27111,1.0,0.0,0.0,2.93028624,0.9887369003220372,0.0112630996779628,3.0,66.80420830744167,0.2275,0.6068,kWh/m3
fips27121,1.0,0.0,0.0,1.74920148,0.9979099082758206,0.0020900917241794,3.0,55.3442937134576,0.1885,0.5027,kWh/m3
fips27141,1.0,0.0,0.0,3.035113162325582,0.9962441150117816,0.0037558849882184,3.0,68.32258890312949,0.2327,0.6206,kWh/m3
fips27145,1.0,0.0,0.0,1.7476414340869568,0.9746423145502884,0.0253576854497115,3.0,54.202367339178,0.1846,0.4923,kWh/m3
fips27151,1.0,0.0,0.0,4.27582584,0.9963421625202008,0.003657837479799,3.0,80.92978645816468,0.2756,0.7351,kWh/m3
fips27159,1.0,0.0,0.0,9.80748864,0.9033013091407412,0.0966986908592588,3.0,124.96453879018522,0.4256,1.135,kWh/m3
fips28011,0.094,0.0,0.906,7.437284543379055,0.9575720192713162,0.0424279807286837,0.65346,86.0088745138824,0.2929,0.7812,kWh/m3
fips28015,0.56,0.0,0.44,7.437284543379055,0.9584827873489724,0.0415172126510275,1.8604,97.87635674851593,0.3334,0.889,kWh/m3
fips28027,0.271,0.0,0.729,7.437284543379055,0.9575584283298672,0.0424415716701328,1.11189,90.48250906499243,0.3082,0.8218,kWh/m3
fips28033,0.314,0.0,0.686,7.437284543379055,0.957002595447133,0.042997404552867,1.22326,91.52052605503832,0.3117,0.8312,kWh/m3
fips28051,0.472,0.0,0.528,7.437284543379055,0.957509546939963,0.042490453060037,1.63248,95.55949173071373,0.3255,0.8679,kWh/m3
fips28053,0.311,0.0,0.689,7.437284543379055,0.9575907784031076,0.0424092215968923,1.21549,91.4966066293674,0.3116,0.831,kWh/m3
fips28055,0.277,0.0,0.723,7.437284543379055,0.9574628192931196,0.0425371807068802,1.12743,90.62584845203355,0.3087,0.8231,kWh/m3
fips28083,0.238,0.0,0.762,7.437284543379055,0.9575910815433842,0.0424089184566158,1.0264199999999999,89.65104982220187,0.3054,0.8143,kWh/m3
fips28103,0.997,0.0,0.003,7.437284543379055,0.0118161466660728,0.9881838533339272,2.99223,8.289874347609643,0.0282,0.0753,kWh/m3
fips28107,0.374,0.0,0.626,7.437284543379055,0.9574209553673092,0.0425790446326909,1.37866,93.07410853401824,0.317,0.8454,kWh/m3
fips28119,0.125,0.0,0.875,7.437284543379055,0.9575590211379936,0.0424409788620063,0.7337499999999999,86.79151721756148,0.2956,0.7883,kWh/m3
fips28125,0.192,0.0,0.808,7.437284543379055,0.957617076142449,0.042382923857551,0.9072800000000001,88.49029051694801,0.3014,0.8037,kWh/m3
fips28133,0.139,0.0,0.861,7.437284543379055,0.9575910538269766,0.0424089461730234,0.7700100000000001,87.14813283244388,0.2968,0.7915,kWh/m3
fips28135,0.308,0.0,0.692,7.437284543379055,0.9575992469907616,0.0424007530092386,1.20772,91.42150704354225,0.3114,0.8303,kWh/m3
fips28143,0.236,0.0,0.764,7.437284543379055,0.9575548318961988,0.042445168103801,1.02124,89.59736031829969,0.3052,0.8138,kWh/m3
fips28151,0.119,0.0,0.881,7.437284543379055,0.957582486284162,0.0424175137158382,0.71821,86.64178126122151,0.2951,0.7869,kWh/m3
fips28163,0.508,0.0,0.492,7.437284543379055,0.9576875769732436,0.0423124230267564,1.72572,96.48619387302251,0.3286,0.8764,kWh/m3
fips29005,0.416,0.045,0.539,0.0,1.0,0.0,1.51399,22.46676860346585,0.0765,0.2041,kWh/m3
fips29007,0.416,0.046,0.538,0.0,0.2209888210503012,0.7790111789496987,1.51458,10.44551731484572,0.0356,0.0949,kWh/m3
fips29011,0.416,0.046,0.538,0.071762112,0.936921966288144,0.063078033711856,1.51458,22.18428920265777,0.0756,0.2015,kWh/m3
fips29023,0.416,0.045,0.538,0.071762112,0.9951378145311972,0.0048621854688029,1.51358,23.115533992048444,0.0787,0.21,kWh/m3
fips29031,0.416,0.046,0.538,0.071762112,1.0,0.0,1.51458,23.204302874617735,0.079,0.2108,kWh/m3
fips29069,0.416,0.045,0.538,0.0,1.0,0.0,1.51358,22.46258919469928,0.0765,0.204,kWh/m3
fips29087,0.417,0.045,0.538,0.071762112,0.5430180739664285,0.4569819260335715,1.5165799999999998,15.82567252250774,0.0539,0.1437,kWh/m3
fips29133,0.416,0.045,0.538,0.071762112,1.0,0.0,1.51358,23.194109194699283,0.079,0.2107,kWh/m3
fips29143,0.416,0.045,0.538,0.0,1.0,0.0,1.51358,22.46258919469928,0.0765,0.204,kWh/m3
fips29155,0.416,0.045,0.538,0.071762112,1.0,0.0,1.51358,23.194109194699283,0.079,0.2107,kWh/m3
fips29181,0.416,0.046,0.538,0.0,1.0,0.0,1.51458,22.472782874617735,0.0765,0.2041,kWh/m3
fips29201,0.416,0.045,0.538,0.0,1.0,0.0,1.51358,22.46258919469928,0.0765,0.204,kWh/m3
fips29207,0.416,0.045,0.538,0.071762112,0.991433709647602,0.0085662903523981,1.51358,23.055673916011457,0.0785,0.2094,kWh/m3
fips30001,0.448,0.0,0.552,7.437284543379055,0.0016413825538598,0.99835861744614,1.5703200000000002,7.184351936285123,0.0245,0.0653,kWh/m3
fips30003,0.262,0.0,0.738,7.437284543379055,0.0033870301633301,0.99661296983667,1.0885799999999999,7.328005712302664,0.025,0.0666,kWh/m3
fips30005,0.53,0.0,0.47,7.437284543379055,0.0067818315883966,0.9932181684116034,1.7827000000000002,7.67103345994716,0.0261,0.0697,kWh/m3
fips30007,0.903,0.0,0.097,7.437284543379055,0.0037195930225693,0.9962804069774306,2.74877,7.419857058175973,0.0253,0.0674,kWh/m3
fips30009,0.154,0.0,0.846,7.437284543379055,0.0004009470753533,0.9995990529246466,0.8088599999999999,7.06734217673403,0.0241,0.0642,kWh/m3
fips30011,0.519,0.0,0.481,7.437284543379055,0.0184113433802926,0.9815886566197074,1.7542099999999998,8.758692785078873,0.0298,0.0796,kWh/m3
fips30013,0.495,0.0,0.505,7.437284543379055,0.0040991351368371,0.9959008648631628,1.6920499999999998,7.415110866490374,0.0253,0.0673,kWh/m3
fips30015,0.849,0.0,0.151,7.437284543379055,0.007492635231548,0.992507364768452,2.60891,7.800942621597422,0.0266,0.0709,kWh/m3
fips30017,0.155,0.0,0.845,7.437284543379055,0.0037007310301954,0.9962992689698044,0.81145,7.34481496314503,0.025,0.0667,kWh/m3
fips30021,0.201,0.0,0.799,7.437284543379055,0.0013536067311206,0.9986463932688794,0.93059,7.149101032692053,0.0243,0.0649,kWh/m3
fips30023,0.747,0.0,0.253,7.437284543379055,0.003619121832167,0.9963808781678328,2.34473,7.394518882737188,0.0252,0.0672,kWh/m3
fips30027,0.367,0.0,0.633,7.437284543379055,0.0103234354888252,0.9896765645111748,1.36053,7.959466573712759,0.0271,0.0723,kWh/m3
fips30029,0.911,0.0,0.089,7.437284543379055,0.1671253969919736,0.8328746030080264,2.7694900000000002,24.422133002750193,0.0832,0.2218,kWh/m3
fips30031,0.886,0.0,0.114,7.437284543379055,0.0142213349576515,0.9857786650423483,2.7047399999999997,8.50390548603584,0.029,0.0772,kWh/m3
fips30035,0.683,0.0,0.317,7.437284543379055,0.001880696458755,0.998119303541245,2.1789700000000005,7.217994453274409,0.0246,0.0656,kWh/m3
fips30037,0.445,0.0,0.555,7.437284543379055,0.0,1.0,1.5625499999999999,7.033639143730886,0.024,0.0639,kWh/m3
fips30039,0.472,0.0,0.528,7.437284543379055,0.0019386460418171,0.9980613539581829,1.63248,7.212875261286797,0.0246,0.0655,kWh/m3
fips30041,0.885,0.0,0.115,7.437284543379055,0.0436874034551279,0.956312596544872,2.70215,11.54908835579471,0.0393,0.1049,kWh/m3
fips30043,0.668,0.0,0.332,7.437284543379055,0.0063080273971622,0.9936919726028376,2.14012,7.6494855275569895,0.0261,0.0695,kWh/m3
fips30045,0.805,0.0,0.195,7.437284543379055,0.0051839110017306,0.9948160889982692,2.4949500000000002,7.558489499706333,0.0257,0.0687,kWh/m3
fips30047,0.991,0.0,0.009,7.437284543379055,0.0046477728967402,0.9953522271032598,2.97669,7.527031484506213,0.0256,0.0684,kWh/m3
fips30049,0.67,0.0,0.33,7.437284543379055,0.0207945180442157,0.9792054819557844,2.1453,9.064885088659715,0.0309,0.0823,kWh/m3
fips30051,0.845,0.0,0.155,7.437284543379055,0.000926751850077,0.999073248149923,2.5985500000000004,7.128447790317463,0.0243,0.0647,kWh/m3
fips30053,0.61,0.0,0.39,7.437284543379055,0.021213674650539,0.978786325349461,1.9899,9.072224523688412,0.0309,0.0824,kWh/m3
fips30055,0.276,0.0,0.724,7.437284543379055,0.0003774457718701,0.9996225542281298,1.12484,7.066582443497691,0.0241,0.0642,kWh/m3
fips30057,0.666,0.0,0.334,7.437284543379055,0.0009581903507696,0.9990418096492304,2.1349400000000003,7.127135710426765,0.0243,0.0647,kWh/m3
fips30059,0.476,0.0,0.524,7.437284543379055,0.0020971177824193,0.9979028822175806,1.6428399999999999,7.22774812075945,0.0246,0.0656,kWh/m3
fips30063,0.801,0.0,0.199,7.437284543379055,0.0350088851379697,0.9649911148620304,2.48459,10.574452255275256,0.036,0.096,kWh/m3
fips30065,0.307,0.0,0.693,7.437284543379055,0.0011536096724064,0.9988463903275936,1.20513,7.135269857392332,0.0243,0.0648,kWh/m3
fips30067,0.681,0.0,0.319,7.437284543379055,0.0022081450119684,0.9977918549880316,2.1737900000000003,7.249976007264208,0.0247,0.0658,kWh/m3
fips30069,0.226,0.0,0.774,7.437284543379055,0.0030791979296773,0.9969208020703226,0.9953400000000001,7.298325382627101,0.0249,0.0663,kWh/m3
fips30071,0.177,0.0,0.823,7.437284543379055,0.0047809524267713,0.9952190475732288,0.8684299999999998,7.438422284426481,0.0253,0.0676,kWh/m3
fips30073,0.772,0.0,0.228,7.437284543379055,0.0051169419696401,0.9948830580303598,2.40948,7.547250996505405,0.0257,0.0685,kWh/m3
fips30075,0.051,0.0,0.949,7.437284543379055,0.0093366895357438,0.9906633104642562,0.54209,7.79307790826654,0.0265,0.0708,kWh/m3
fips30077,0.462,0.0,0.538,7.437284543379055,0.0034812832934919,0.996518716706508,1.6065800000000001,7.354579557018035,0.025,0.0668,kWh/m3
fips30079,0.39,0.0,0.61,7.437284543379055,0.010302913342454,0.989697086657546,1.4201,7.963882419890171,0.0271,0.0723,kWh/m3
fips30081,0.423,0.008,0.57,7.437284543379055,0.0079915840103334,0.9920084159896666,1.5107,7.762574619791829,0.0264,0.0705,kWh/m3
fips30083,0.241,0.0,0.759,7.437284543379055,0.0012158965183043,0.9987841034816958,1.03419,7.13863849543525,0.0243,0.0648,kWh/m3
fips30085,0.557,0.0,0.443,7.437284543379055,0.0128043002517566,0.9871956997482432,1.8526300000000002,8.246186086917286,0.0281,0.0749,kWh/m3
