node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,filled_by_mean,neighbors_used
fips08051,247050.21263275773,302230.80375191575,531320.612749862,762813.3061475502,2610625.942810628,6741875.8222359875,10455581.420679485,7938063.478871554,4862452.026132025,1275571.8490184024,349002.34290870186,234077.5464026043,36310665.364341475,False,
fips08053,11263.765517558204,13704.436587018425,22009.67320598429,36086.15859104757,85511.65188692974,262810.3878536029,370398.055347777,275627.66465633176,198154.95927006123,66200.99719082646,13558.783353157196,7778.351908801051,1363104.8853690957,False,
fips08055,194282.9277478812,217018.09451857943,504959.80636510765,1149214.542594987,3200348.4398591537,6111861.684814579,7299853.0061437,5758231.06782177,3484182.889208569,871077.343508854,350299.1300176809,192868.90956975028,29334197.842170615,False,
fips08057,1815657.1495382022,1812685.5674592152,3394524.439432344,6926503.244529888,13670232.544655204,18974112.834502604,25051365.848158,19473992.9927896,12531286.401916446,5098878.110678988,2292350.618694871,1618318.9603846893,112659908.71274003,False,
fips08059,60246.76287440292,73308.6868918764,106997.19097177446,196817.17041464383,528656.0868045546,1621948.479859539,3012166.8372633676,2123742.6759957667,1267636.8816834027,351656.0037683267,86051.66862316104,52623.993643506314,9481852.438794322,False,
fips08061,31564652.160975844,14567766.303553082,40690884.2712359,3196702.1837330037,14684875.013865924,49915112.332471065,41153153.63469854,4159863.9854775667,2786902.3626199304,4145926.8310072892,7305625.456806381,7010997.210826782,221182461.7472713,True,"fips08011, fips08017, fips08025, fips08073, fips08089, fips08099, fips20071"
fips08063,13258208.336666213,15310743.2210028,21386069.237344027,35109307.319165364,66928268.40881033,74746748.6305466,92583876.95291351,74555619.60252546,30175463.194192674,25471777.774214637,15051662.223018806,11108504.155800208,475686249.0562006,False,
fips08065,26124.626999779022,38852.0299977288,81729.18074795684,138363.45382922798,329591.7674285064,2330358.9898879896,4914668.750325616,3951676.241874401,2658281.0617454434,739860.1131483911,66986.38530156753,17574.25080598719,15294066.852092596,False,
fips08067,1172600.9657606815,1474712.0060797967,3013575.1628023535,6658608.633255325,14829645.132873302,31480897.592749614,47426065.5701412,32276141.80123031,20923521.969733927,6631732.742225474,2785790.69946881,1196899.0039207838,169870191.2802416,False,
fips08069,1026105.0766892825,1116004.0933555132,1684641.699913461,2231533.751223833,3032548.6682472206,6882430.386529918,13539882.632494342,11348968.705751808,6454723.8830022365,2760630.983778574,1186470.3018749875,841940.1035775337,52105880.28643871,False,
fips08071,881278.7635179902,1060094.740071044,1668589.7615380962,2586568.550402496,7569450.413727036,11161473.444324909,13117764.539451635,10961543.385330407,5498895.482342863,2342991.2343979036,1309974.7297404814,854309.7277388921,59012934.77258375,False,
fips08073,1997292.993950067,2495997.9115801435,4146794.5930870767,6890388.101379229,16663615.861032367,20096491.30282253,27507822.41940743,21548730.993139327,7142897.404786643,3584479.789394036,2276337.1180454907,1666136.0584307008,116016984.54705505,False,
fips08075,15298475.466105688,16747936.161887584,27836522.934373196,32288065.13232208,54502096.38494079,59997981.14468753,77099302.81612608,63990576.745749414,43948983.17025007,31960649.74756907,16903055.847894326,12817660.016628627,453391305.56853443,False,
fips08077,1255766.9422660945,1628475.8324051565,3047313.206473144,5224431.030684846,19785057.43866904,42347700.08061202,56812870.87420696,42262759.71460147,20408706.73867932,5279343.113900563,2099113.146711422,1087870.615885307,201239408.73509535,False,
fips08079,23304.733219114136,32505.993752530772,55903.62514204171,77138.0607413681,252621.85404959598,648037.7032934221,889353.702885797,631643.9457966713,438599.66969432426,126424.04182909234,28368.099187905314,18145.082402067783,3222046.5119939307,False,
fips08081,502920.6582087019,592059.2289918746,995931.2846529579,1709007.7379219655,6194636.934806843,13843956.10129755,21235161.229976725,16349500.049665928,8043533.360537853,1880267.9075895506,692105.633651525,397453.0091825347,72436533.13648401,False,
fips08083,1458230.6289433392,2019727.057932533,4305896.028357342,6231416.006557119,10269964.542216837,19085999.86819446,22722318.67983456,20110589.116482675,11806450.645432055,5490484.382041991,2959627.66598244,1516156.9293978866,107976861.55137323,False,
fips08085,360202.4318027524,472814.3085661992,740368.6315681436,1188332.4712858049,4241390.625762208,9265263.73656857,12997720.321454285,8824701.274015425,4944176.054709643,1300138.4183093205,544384.8760355599,313970.1307971906,45193463.2808751,False,
fips08087,5067961.3909768015,6515885.570225482,10219931.831682801,28537965.907643013,44820837.25565457,66174855.79397737,103939055.613729,81785132.40257715,29380969.882447008,9032996.893356025,5941208.051040345,4138602.6625988036,395555403.25590837,False,
fips08089,614968.6493031447,741146.5843272397,1124723.0135438964,2693898.223896115,5672953.338627332,8286708.598961681,10274718.97886172,7819175.573272259,2728196.098390874,1579956.1016991732,883057.2100323626,554925.0994592439,42974427.47037505,False,
fips08091,733344.4876056352,940711.6794863105,1486850.6093233111,3184387.99331709,6748205.929384232,13859329.092558622,17624816.284618378,11762380.713771582,6264514.516616582,2298160.4120110273,1057230.964606315,588255.2802915573,66548187.963590644,False,
fips08093,102615.72022286156,101382.51486497738,202112.56609704628,340986.3510666207,1007185.0109285609,2140446.1195673808,3121023.6688961857,2071427.5800803048,1492811.763475125,519926.0056148997,132780.3967840122,84232.10658611539,11316929.804184088,False,
fips08095,66471150.9361961,39098059.13831688,82566399.6208471,16316502.395822614,47503797.741921015,101416319.01734908,78454724.91104914,18251488.09963052,13633956.301952068,17017473.43993905,33053276.604718097,28855566.893464178,542638715.1012058,True,"fips08075, fips08115, fips08125, fips31029, fips31135"
fips08097,116618.7570386306,144540.76493438147,260221.64593014214,388243.3979113619,1375685.048062718,3937501.55558001,5871519.404609476,4761217.7765633445,2213966.624856901,512355.6217149443,130547.91682917112,84600.81548707654,19797019.32951816,False,
fips08099,5937223.072108328,7965288.7612873465,13309625.358225167,29395433.047191575,67953502.26162347,87900068.9917468,102427910.42484885,87527421.0033142,30806058.537893478,13018391.639375327,7512170.127440818,5139396.012011775,458892489.2370671,False,
fips08101,1251157.2674484884,1533174.7393796146,2658696.4305988927,5095893.163540006,10896983.077586329,18394548.146138668,23149467.339425325,17606957.22644579,8411739.581221938,3271278.86983235,1763480.821719818,1126832.869849775,95160209.533187,False,
fips08103,62209.88174892007,77193.5785091858,132097.4229294632,221707.37697586417,616503.6864643892,987451.2480714734,1428034.9540217007,1100596.3177619646,626858.4637465237,214515.88911006422,85736.46369405603,52812.19329612947,5605717.4763297355,False,
fips08105,44311202.989109896,12553486.092061182,52869867.43564965,11962311.45071136,34590084.57865063,80074877.5573205,73378726.13953854,6532776.367483141,4282279.177383758,7348883.14488619,12328035.099787291,20044070.169206783,360276600.2017889,True,"fips08003, fips08007, fips08021, fips08079, fips08109"
fips08107,1361846.6935847567,1505746.9107535153,2839604.8392788116,4529930.900485218,9893741.046538416,17983937.111869775,26274728.56429571,20903271.355212077,11675113.28134276,4064815.5982948053,1658638.311460517,1176217.666627982,103867592.27974434,False,
fips08109,8299787.630669783,10639772.039108796,19295108.836946443,37382400.65154806,119653023.81098783,176805460.26401094,205894566.59536564,164698470.99052942,104058825.84005284,34607903.75375845,13595598.72769954,7848911.912883964,902779831.0535617,False,
fips08111,11726.211136362257,17059.658216452226,29494.599478269807,44295.90894614229,165153.30022465208,479123.14830163954,685742.1464728075,417073.0689890042,259251.5082553349,55542.932817179826,11333.32690533789,8006.767277563633,2183802.577020746,False,
fips08113,4735227.143142381,2535242.876392502,9781119.948469747,598517.9801029196,5489592.586361949,13310038.884387705,9650757.596486703,773604.0401240146,529454.5873499583,1008692.8516277447,2031414.599417916,1373992.6251657489,51817655.71902929,True,"fips08033, fips08085, fips08091, fips08111, fips49037"
fips08115,14308778.998432875,14788083.571896425,23060323.80863313,26976174.442688495,49290035.72572823,51695979.134237684,60932456.982320264,48694944.174360976,30634225.638025783,26520930.673230223,14614502.647005463,11641555.685024912,373157991.4815844,False,
fips08117,71500.27946698264,102339.00564098003,225683.99735094793,297143.5835243715,941384.2081474866,1917487.7215452373,3066884.5607458344,2273962.987077081,1292181.053068204,446487.3587627805,96548.630829931,57773.35770127029,10789376.743861105,False,
fips08119,73998.7302050991,76366.18008942809,126367.6015586769,231884.42855216563,355627.47770313174,578791.0204731673,616093.1005569138,433049.4165622555,302841.95748609677,186435.70242829435,102935.13330448419,67836.96793107782,3152227.716850791,False,
fips08121,4246042.512131241,5340029.883254644,9049108.194080533,12885703.973328037,24310398.889232762,28764400.518412057,40658068.3413901,31393178.821206685,14868571.657588834,9154524.6105185,4947983.916058704,3642497.9846220864,189260509.30182418,False,
fips08123,26740113.467163652,31796640.724184643,51471323.97501568,92496909.09066142,180481543.5678007,278476321.6732478,428976815.3221214,359464340.4110002,167416156.3239408,58373000.67916866,30986789.016433485,22660053.12455199,1729340007.3752904,False,
fips08125,27028062.202533435,31144257.562119883,47860847.509013064,74538451.17782621,129119609.7609503,148675330.41269726,194167909.02841344,150109029.888904,77557549.28623162,60781588.57588122,29461747.298454307,22598866.584054142,993043249.2870789,False,
fips09110,12296.639391351986,17211.23969693802,50734.371127661776,214090.4826856786,929829.779067314,1303799.9395389177,1680849.259436388,1481069.7471513345,728073.7238936259,98172.59005896375,24849.52658112597,8949.353772592847,6549926.652401893,False,
fips09120,2401.0261202356755,3510.7916269980146,9196.909231994068,57681.20344719937,265495.8077440923,431333.8280441799,545521.818850534,423350.33808683977,160427.12120922515,21793.784350610804,5412.0669377810555,1612.155324643245,1927736.8509743332,False,
fips09130,584512.5599398653,134056.981344658,1014900.15609005,9286.749540039353,1599050.256730563,1182038.9551803074,918974.1594859934,11657.040136303869,7781.334291677782,25097.07248477573,236501.8728450846,33742.70462599,5757599.842695309,True,"fips09110, fips09170, fips09180"
fips09140,410668.6135026432,91875.5687399895,678905.7901481456,5793.000694690287,869005.1213178921,804339.6038816236,627349.6296261149,7554.135121350066,4634.5478376651545,14975.95266970983,128528.11376279934,21512.14640785349,3665142.2237104774,True,"fips09110, fips09120, fips09160, fips09170, fips09190"
fips09150,737361.1635810466,185832.18894667024,1136965.4287575507,11533.590205134795,581636.6303467402,1289609.7575120598,967454.900054077,17302.333512096026,7585.040937256737,23305.11367578294,101272.1605526815,44802.92644139228,5104661.234522489,True,"fips09110, fips09180, fips25013, fips25027, fips44003, fips44007, fips44009"
fips09160,2197.477578446764,3391.668585794512,9366.267147439883,41707.10882344261,208153.52638675025,240116.37148829247,307758.6863153456,262472.5103256423,117492.85060121721,19314.925010417355,4297.598771506804,1363.367442661809,1217632.3584769578,False,
fips09170,6276.859688726719,6102.840575669716,16751.038124318224,54023.48000363743,239195.3408124164,534148.3794330693,683228.6509242266,548730.5650287656,2470026.7895675,374831.1556312055,25344.61838842549,6613.314810762718,4965273.032988724,False,
fips09180,1036838.8887148724,78303.60747695093,503343.04026657814,444723.4543040879,247813.36637418682,1189092.772992153,1258482.8840770952,112366.8033294221,29164.99494665838,120874.51999296404,48858.258739840814,734199.9853250874,5804062.576539896,True,"fips09110, fips09130, fips09150, fips44009"
fips09190,282951.92355695117,28262.126264475322,160711.8579155901,84008.66582173109,132939.51379626093,322546.36042721407,316091.6213800409,20599.43423338462,6729.938360075561,32758.765934296534,35228.24494312402,140904.13406411576,1563732.5866972604,True,"fips09120, fips09140, fips09160, fips36027, fips36079, fips36119"
fips10001,17181.482868142193,19265.8556726689,60671.10316346516,1297961.8925726574,3485330.4822002086,4960420.066167362,5146118.400395273,3686461.8940179497,730425.6518975504,120267.54938080348,36701.63992173551,14166.925024499418,19574972.943282314,False,
fips10003,1795.4111307283747,2159.8777914925595,6548.383803938633,98104.55456293655,229379.92198744183,318807.43412412703,382194.19542772515,271612.7787128817,61109.274497766164,13053.164220606095,3955.7667303410126,1534.1948128336662,1390254.9578028189,False,
fips10005,13429.249802586157,14721.819947727023,55654.06299751438,356373.16156766686,3639709.5798476194,7130319.511312603,6904395.730500579,4200101.549930229,1694869.6119870953,204566.58611149527,29170.650011958554,11791.178956873715,24255102.69297395,False,
fips11001,134690.38890803338,59921.578281216905,171067.16479827103,1258.7755764798349,34527.134632968926,235688.5511441771,203748.72393235876,1493.5854255618615,1143.1346802351472,3151.629076845362,11027.446855075308,7378.948716778657,865097.0620280022,True,"fips24031, fips24033, fips51013, fips51510"
fips12001,223077.6228321329,163393.254463568,449919.64408769214,1104744.413919052,1850255.5817734848,1157359.1383355143,1024491.9809620394,783042.1475570205,753389.5879882273,544215.2711708993,292173.36575866287,283031.21951584326,8629093.228364138,False,
fips12003,34021.59937065771,38364.05310069909,66910.51350977761,176445.09415775162,291372.3810266095,193263.60078891504,194237.09011556578,161505.70659298726,160584.90809815843,118831.44258411277,64168.98303736327,43620.27266601473,1543325.645048613,False,
fips12005,20640.862958385613,33262.72178105218,78500.691788911,154934.36403861176,219737.5728455688,222721.4385195058,211625.3059768891,172688.24421859486,147538.01371318032,152786.41212619658,74782.819089483,28401.52419528016,1517619.971251659,False,
fips12007,1964167.1107849637,1232905.9875084297,889749.6755488473,232942.8536802161,731863.4294763032,1014443.4582782197,1079080.2080860806,198798.4522597161,293480.63356706215,320573.1105218536,566767.3348237234,462865.60680206894,8987637.861337485,True,"fips12001, fips12003, fips12019, fips12107, fips12125"
fips12009,915833.0129749984,1219470.0010437302,1763824.9017722488,4595033.825530858,10409393.152950846,4586494.327648934,9859409.378785677,9548862.932456624,6359870.062009077,3754994.432045535,663163.1496520422,775459.2236367486,54451808.400507316,False,
fips12011,2604820.8467286797,4644305.624699175,9591406.434150733,31074965.782154668,27227021.049129132,8149322.043871705,16877782.893919554,14374864.350396687,7898728.8089374835,7987459.222349856,1847911.9452452397,1889272.1292471841,134167861.13083011,False,
fips12013,36958.667794045235,53306.056515169395,129472.61381431397,278743.89193946205,355645.0235149381,382257.68530745007,409394.63620718423,308072.78204374417,276686.57218376803,283985.1679406324,138313.89002679643,53979.83180561082,2706816.8190931156,False,
fips12015,27164549.90968503,19355935.993630018,7358394.237448018,4772157.955059925,5401735.744580921,9766015.239526113,8023545.168660059,6068108.369714713,4415602.71412738,3696047.341852488,6048244.353943103,8249726.62657161,110320063.65479937,True,"fips12027, fips12043, fips12051, fips12055, fips12071, fips12115"
fips12017,123023.9225549508,101351.71075342722,280383.2964745648,1085671.3824309348,1528039.7723338671,776220.4379581393,732415.2319850363,634778.9307273263,583537.4404930064,400319.0505712066,113837.82058700884,196244.9504575099,6555823.94732698,False,
fips12019,2026597.475641535,1244037.2870130795,1427805.9733724257,621486.1104483381,931407.5030614764,1614661.0419163408,1258256.569397465,461378.27039591165,357237.42503570794,412349.0634897172,792735.9477776707,545026.1522045869,11692978.819754254,True,"fips12003, fips12007, fips12031, fips12107, fips12109"
fips12021,1873854.6450856796,2879245.2938845,4179213.924677608,13717570.53017453,15736774.891354531,5795849.772201133,10693056.326891197,7968209.9486883,4551776.016744801,5266517.826001774,1700940.1606397086,1568506.3610608168,75931515.69740458,False,
fips12023,734313.2221339335,793970.296465162,1342879.9175160641,2433750.6072425772,3261553.045773269,2536885.957337544,2426304.952881181,1953069.3008253726,2057925.204975978,2729453.7773016165,1618295.9419334552,944465.8633663311,22832868.087752488,False,
fips12027,6127385.056375116,7648172.64198782,10837816.34970367,23571229.87491116,40688993.191583715,11067370.71981825,11180387.253395991,8828981.58767987,5424539.964569174,5876346.946701733,4223036.718704633,6293942.084252982,141768202.3896841,False,
fips12029,0.0,0.0,0.0,0.0,2268.446863326535,26064.581020672336,54256.4648614265,45159.632053114474,46606.59427626525,21768.861297398107,0.0,0.0,196124.5803722032,False,
fips12031,138623.01855842862,151731.1403656304,258065.152161872,754642.9061927721,1152295.4482509445,650107.3040929064,612404.7415363854,487656.7816851977,356122.30401151255,319528.7807018298,220541.13844664767,172889.29734042194,5274608.01334455,False,
fips12033,1114315.558873168,787545.7086293608,886633.5303394148,53168.26902088211,488321.9711593855,1200584.0314106734,1219715.6309515068,75018.09997399291,66293.73253905977,211746.18446139884,582251.1717551047,399983.45211993856,7085577.341233884,True,"fips01003, fips01053, fips12113"
fips12035,3528615.556660049,2151480.021818106,2693220.3860024526,422122.78865822713,1677321.804200656,2592792.05430369,1929572.638271345,406009.0734998451,462819.55142766185,505394.0490034966,1370016.108903554,650522.8359966777,18389886.868745763,True,"fips12107, fips12109, fips12127"
fips12037,0.0,0.0,0.0,0.0,1809.382533957978,36723.67856292636,64149.52323046048,46885.53608560003,46812.97560186824,18780.291456796695,0.0,0.0,215161.38747160978,False,
fips12039,3209017.7718358114,2077079.5550269685,994528.7911976576,190433.49840144106,950634.1148888895,1624120.8112830413,2031886.9196177241,260901.43698023213,214125.02003268953,604482.9928636292,1485942.2630022755,742260.411872981,14385413.587003341,True,"fips12013, fips12063, fips12073, fips12077, fips13087, fips13131, fips13253"
fips12041,708743.3927985751,889390.0105851615,1735701.321064363,2848140.9515972394,1645750.950841172,2038249.9131513906,2590965.5281130155,2235426.5557360896,2378580.8845615373,2467821.955716631,1869263.3667323475,882149.7121729715,22290184.543070495,False,
fips12043,36816455.655367106,34394586.12694167,12342806.177451884,8941301.738242494,7579105.242063759,16712234.835391585,13318455.686128695,11553403.275312005,5313753.813603324,5228299.889325656,7686374.033309741,16188772.754773717,176075549.22791162,True,"fips12015, fips12051, fips12055, fips12071, fips12085, fips12093, fips12099"
fips12045,0.0,0.0,0.0,0.0,1920.4652365046786,24900.744788986052,66308.51384328213,44025.05572685739,45701.339337911915,20407.735468376777,0.0,0.0,203263.85440191894,False,
fips12047,2110034.44805257,1707213.5155126413,1756114.1840869035,486233.82695529057,1816762.1569064497,1854023.7624589163,1815221.5541261528,519305.98779302445,672909.515686645,1175089.798634003,2069823.089649074,954959.1199953274,16937690.959857,True,"fips12023, fips12079, fips12121, fips13101, fips13185"
fips12049,33160245.370658755,22156743.544624664,7396907.268442239,4353364.350460525,5512320.087278381,9211881.004118368,9544871.501323793,5845108.333817151,3976218.2817557575,3243114.9101175545,5807986.535973569,9172996.351042736,119381757.53961349,True,"fips12027, fips12055, fips12057, fips12081, fips12105"
fips12051,6031258.692546319,7827116.166103631,9388992.233013064,23907085.491253585,26341342.331171483,7154305.525650066,9996467.01548852,7989779.587557726,6168699.858302213,7730709.839742053,5083212.77003428,5352368.225669749,122971337.73653269,False,
fips12053,6054645.044772828,2972015.7363193175,2507235.324592483,445045.520098461,2377360.8676576274,2670539.3548143916,2581880.254154329,530295.6886410561,435718.59976972395,422240.2228040662,1789659.5849261761,1078107.477489741,23864743.676040202,True,"fips12017, fips12101, fips12119"
fips12055,4555379.175730874,5301920.931376913,7590281.718440653,19812067.65983224,22375156.477346756,7772540.553460346,8288035.701483114,6436310.191664994,5109901.3205888495,4863923.9893018175,3436694.6770980773,3821811.8979624566,99364024.29428709,False,
fips12057,3005694.8331060973,5040607.290391153,9024263.301786857,16782188.06846517,30827348.615607597,8374504.587785499,4707170.71718707,4075359.595175871,3265765.624085301,3559504.849277948,1921473.607160837,2470655.1167760566,93054536.20680547,False,
fips12059,2654836.9892660994,1628406.421488447,371975.17767660605,837980.0384472931,361080.21071433567,1305279.2101233234,1835747.445027509,576891.6411505345,300941.06126574596,647167.4023167271,1128387.7885865674,907626.5794373071,12556319.965500496,True,"fips01061, fips12063, fips12131, fips12133"
fips12061,2972899.590241264,4500449.211998149,8611067.035512954,23821569.037187774,28386161.190949243,7352978.828629677,12893647.034739451,11982060.979470078,7513690.605617253,7064500.217222658,3049347.6072958927,2202570.7384609845,120350942.07732537,False,
fips12063,332837.2711548986,472787.28626955074,1536357.7499906907,4458532.509167313,7344597.717675327,4243591.162441277,2483117.4036555532,858077.2324247513,936389.0700260015,3120902.0142973564,1202800.1403590946,387392.55432026525,27377382.11178208,False,
fips12065,823505.8816255657,814336.9148420311,976204.6074976289,149721.50254071437,940551.2268320665,840484.9030443914,629217.135768868,162648.38732820807,158210.64126418077,410536.14418488345,893206.9579635268,413245.74989785143,7211870.052789916,True,"fips12073, fips12079, fips12123, fips12129, fips13027, fips13275"
fips12067,571558.0539481714,682928.3556884292,1283120.2404007572,2352497.4087175964,2410917.2909372025,1826686.1267683643,1871839.4476204808,1420084.3014712252,1589931.4269551383,2180925.714931613,1303946.883454543,655005.7441208296,18149440.99501435,False,
fips12069,546801.0705087838,924166.7381591751,3638828.025846849,6163909.686762184,8422551.810217349,3202648.2240263186,3914746.1127558136,3185708.1868313584,2804361.5204812526,2362123.606574982,535422.2971830956,452287.8989202298,36153555.17826739,False,
fips12071,2374608.8955873908,3495223.7393904887,5181816.2051290525,10133360.948523093,19252707.638638172,6099963.875711576,9599170.98773683,6178505.582889484,4903801.834863447,5721996.640026807,2041245.201572962,2194288.648624332,77176690.19869363,False,
fips12073,882279.6625722073,605868.5875811548,876060.2435852994,761653.3063647723,790924.4239758508,1138643.794845531,837209.3544559822,581709.5504708041,287756.2669274451,659765.1759008638,771859.7021872681,597599.3007184974,8791329.369585676,True,"fips12039, fips12065, fips12077, fips12129, fips13131, fips13275"
fips12075,46364.86573169058,61389.91594590654,144835.92501377527,579073.7735574719,2420466.7176581873,969890.3128499538,1092377.7857206655,818841.2451460591,851142.6649927902,594638.9954748936,97692.06195475406,47422.56323847006,7724136.827284618,False,
fips12077,0.0,0.0,0.0,0.0,203.02937425277196,9755.642075067619,19871.008722234517,17497.63514624862,19835.68098934181,7952.993639533874,0.0,0.0,75115.98994667921,False,
fips12079,1330072.4639842224,880113.2639164124,806913.9123544486,771037.1722788151,860713.3517059365,1209183.6274857686,1218880.1960021325,712172.5771705881,510113.6079658499,1047373.2259243248,1114993.1953620748,962525.8273777921,11424092.421528365,True,"fips12047, fips12065, fips12067, fips12121, fips12123, fips13027, fips13185"
fips12081,2765652.97085103,4159811.2421490387,6295712.290693721,11280522.135936694,21693271.147570204,6117626.276026295,4189117.2829422634,3941346.670123115,2701493.5768221514,2865496.3431529547,1796945.517749864,2533714.0370025933,70340709.49101993,False,
fips12083,361460.0704049897,342546.0941289862,1066302.7327125864,2348672.4273571875,3436528.2753761197,1574796.04384104,1666221.3439965725,1528988.493155232,1480294.116853062,1055152.6153463258,321103.1400336406,415244.2556973471,15597309.60890309,False,
fips12085,1837443.1849471405,3977931.479930187,7504310.72751184,18771165.112863448,21401020.89003578,7690897.868214199,16478465.074613355,10744490.261739232,6316194.151646484,6960266.667788965,3221123.779025347,1789080.251330327,106692389.44964631,False,
fips12086,2646761.8237155075,3436223.92353002,4379587.801008049,11521694.04957262,9654478.249460602,3288979.9664519634,7675234.483983134,6908331.9181514615,2911272.5852370537,3577576.4008640214,1257849.1105622887,1333935.6837660356,58591925.99630276,False,
fips12087,0.0,0.0,0.0,0.0,0.0,0.0,22219.943756609922,27114.26525766519,12390.197932207722,27939.85537310131,7770.460594238131,0.0,97434.72291382228,False,
fips12089,37299.671438813224,38782.29567355658,74278.75502645274,132714.6580695349,153786.10666529532,135771.55621084562,180246.5830581393,128483.28549084449,95206.58911366835,123475.57120089987,77521.91503995897,44573.94747570186,1222140.934463711,False,
fips12091,40947.763162993135,55003.06470152958,214739.85818210454,352343.29964338016,382513.62904740236,810471.868190831,839388.0283922969,618888.7048057436,492357.3596671613,460800.1471110723,168666.27516915725,54378.60990292229,4490498.607976595,False,
fips12093,4752422.570245132,9329659.43630778,15495485.307376359,33817721.213126235,33575020.751118585,8067525.533613127,9148930.323722003,6784870.401846785,5223010.938264968,7355424.82782087,4732771.21187556,3362077.742872352,141644920.25818977,False,
fips12095,5541705.328189157,3461602.934644914,3716241.8948045066,492244.38737186,2680669.3653615965,3966316.0999321705,2353452.001194643,698446.6479206211,404269.51839138224,391913.135798,1824477.6735027737,1835806.2755637623,27367145.262675386,True,"fips12009, fips12069, fips12097, fips12117, fips12127"
fips12097,467630.08642314194,675173.2240948029,2680915.0523469206,3781905.1524109025,4524611.199085492,1674947.0647528763,2749489.129452962,2332457.94603954,1877541.8874788303,1320744.7910667155,329234.9511738279,337451.77778447565,22752102.262110487,False,
fips12099,15873449.738955576,31586035.18044502,60802128.85449703,129548544.50793318,129368205.75467806,46677941.20672543,55451029.57603721,42197578.84675026,20916525.87665297,17476248.926635183,12034807.23173027,12426923.302192437,574359419.0032326,False,
fips12101,767067.1176419712,959239.666528685,1875831.6585049173,4858360.0902077,10581250.317211788,4387540.070350519,4608663.477643747,4379691.71845764,4171184.2948222486,3179000.1192811457,730642.6250211236,675192.249081938,41173663.404753424,False,
fips12103,200507.49328802474,214350.22012076937,354290.3450108933,725836.6092920466,2527695.5938570206,1291061.9331123414,2764392.072780967,2525873.7176893386,2299666.3924725065,1693391.8552302532,159207.99939091335,213931.28719819032,14970205.519443264,False,
fips12105,5312709.716239507,7075029.56318083,12116908.094588786,39337709.98397806,50216457.4211855,14392315.369528575,17694694.0655834,13702538.297567343,11059899.95032643,11874660.551433397,4837424.02987436,4760968.272784699,192381315.3162709,False,
fips12107,441729.33883785765,394638.04921488126,871766.6628087373,2417528.4544484853,3750873.3695547967,1886617.8851338127,1824601.3037570538,1724701.1724965342,1281615.792342524,1037255.2907161581,605376.9827695347,553790.4085193285,16790494.710599706,False,
fips12109,528889.4846897831,489252.12178991793,638638.7569936999,2638627.126586172,4206582.74989902,2546850.5986934714,4362981.866086618,4566367.753827693,2565233.8772881245,2167491.114364399,604890.8783713169,553021.5398507057,25868827.868440922,False,
fips12111,27787400.944034535,25470151.787725817,9837140.547685364,3187588.4484778456,6350965.231842902,12840347.477691604,7703800.743485668,5936013.376078705,2451242.9108878877,3667747.5327322665,7126730.570944164,10536954.356800385,122896083.92838717,True,"fips12061, fips12085, fips12093"
fips12113,77073.66343152848,125892.17474053647,601109.559174386,1128963.645690111,2048425.243229917,2152762.253824598,2071230.0394487348,1536666.8103232065,562334.3774808475,919018.0128698633,360859.7835596648,112254.1054410568,11696589.66921445,False,
fips12115,22594666.69457828,13207969.988635926,6279478.875839233,12019195.978970394,4180545.418506235,7797683.234999438,8983670.745123552,10387973.292588959,5692460.915942396,4022742.1967992,4145963.543902392,8163974.292615135,107476325.17850113,True,"fips12015, fips12027, fips12081"
fips12117,235208.22450533518,339286.2268106606,654300.309665197,1368881.524100968,1723579.9281657666,947920.9585583344,1717142.8855990008,1725588.1770118792,1176457.6138675045,779223.6161965313,125830.99511139594,174501.9857025057,10967922.445295079,False,
fips12119,12760364.743997043,9039894.848472422,3993666.885896659,2194284.4903538385,3422499.3204576205,5199770.081019816,4500676.583419831,2062391.5848450705,1263007.5174052443,1388014.9162709008,3215582.6943351873,3580914.8554533646,52621068.521927,True,"fips12017, fips12053, fips12069, fips12083, fips12101, fips12105"
fips12121,1999139.3592328061,1778331.993358304,1368011.74459926,1090944.3161834946,1441892.1280290298,1984642.3357485929,1893005.8774403967,990723.0884335613,879821.2534066504,1595264.4954262986,1920132.8945016377,1384945.9150845073,18326855.401444543,True,"fips12023, fips12041, fips12047, fips12067, fips12079"
fips12123,111933.04599111993,111742.42068895139,230151.78242908043,431437.15758575493,523615.794913522,479649.0368242291,447897.42787669,373371.8178313505,306916.0657867966,398221.91706334334,238005.5432199285,126004.25780828211,3778946.268019049,False,
fips12125,1533761.1095124166,986970.7422498993,774103.9018087741,738894.8887804219,816345.0836573564,1181028.5580112166,1225488.0386850482,557158.3978844647,433495.74058756453,635351.4063883012,928268.4003946206,687364.9376655952,10498231.20562568,True,"fips12001, fips12003, fips12007, fips12023"
fips12127,295749.54244704073,334137.0494947362,441163.08818759624,1398284.4844196618,2628390.55052633,1355249.4309867516,1590792.9930673975,1788592.2316831306,1185115.74297132,905301.9216301044,305914.28586963814,281646.70591295144,12510338.027196659,False,
fips12129,39819.35036052886,45040.53589416699,112352.09681545674,195773.11162703313,122576.11558222413,158519.46590313988,254090.17522247267,193733.01379362086,213823.77503512136,199916.02455580325,68317.40868536018,27549.598965141766,1631510.6724400695,False,
