node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips48025,166.79648037963278,211.35165639053054,262.83562930454667,307.43004283214765,415.1412536393988,636.1361536364825,528.1232646978375,702.6671803935934,421.93112386233975,301.4855703435128,185.5546456628759,160.10695718960568,m3/h
fips48027,595.6138330532317,401.4274275493348,789.8617803019625,54.13081486165478,285.6661040588059,797.5070123665945,739.0498689843749,119.40803550913051,47.97142121334254,71.14504481981506,127.7516084283878,178.19482638444407,m3/h
fips48029,741.8216056077064,1124.3744457184953,1633.8529703495756,2143.920901188491,2515.348388963526,2792.807123974806,2209.4795828727183,2120.248520131762,1453.7248871860056,1174.858867046483,925.8114583964988,722.0185077380887,m3/h
fips48031,64.33842385817108,142.7932416343011,163.3950522245565,291.62413760306265,452.3314976808039,661.7181740440021,575.8483307157572,522.1377402590733,264.8932282975751,121.7514253217938,80.2188660345226,59.72061632932752,m3/h
fips48033,89.46015327978729,198.83061011867747,338.7401881399543,478.91640258167223,626.97318246217,950.380679804561,957.1030440411542,728.0199753692882,321.2925522827413,147.85269261944816,85.0177876963169,67.14496753039262,m3/h
fips48035,208.25232044787543,204.87935229671598,312.96001190326695,443.5726576366088,550.7745352322548,721.4764129313463,1005.7332590742056,999.948981250485,305.53807253843416,202.11588792038526,359.20937015005705,203.87006205284382,m3/h
fips48037,77.06696019821379,77.98885755915751,382.578917504086,1455.6208819249212,2233.2261019134053,2530.541413575337,2421.8734650938645,1798.5783557429588,1099.4718256551278,494.6072551139375,219.63384892984706,91.54620332070682,m3/h
fips48039,926.6427425719656,1765.2154287003261,5136.705910055307,9818.270775733494,12950.815224175029,16273.372628806192,15471.509628432119,14251.860596557168,8280.808681709757,4591.694540876299,1503.9284026530247,538.2571232292669,m3/h
fips48041,384.9061153225546,876.4318829205679,1415.7367433854947,2925.7598099477214,3360.4124225156083,5445.648266708417,6493.094281382758,7625.446041204065,4675.1541038463165,1842.4489222672166,670.3161237008075,402.34608993934387,m3/h
fips48043,131.20380331101512,185.25324812800588,295.3120501708125,405.443333415902,418.62292153518524,525.7531939346433,670.7740453544404,773.1376183992829,657.0541923899359,442.0144466869519,269.19040217854746,118.95695224055743,m3/h
fips48045,5350.562726550943,4227.523339149267,4840.686049737616,494.85709628370097,2008.7422250482894,7799.377301105619,7173.617585582895,521.0395679529112,334.1415170998842,498.6844351646657,957.1419209849535,2472.7983303953506,m3/h
fips48047,22.407250227727424,18.13975795098753,26.483869189683325,40.52897685359357,56.49039496077494,63.48574978818233,74.81235845703898,96.09761871088755,39.957268716108665,65.33191468875535,51.23826877950159,29.247071729459474,m3/h
fips48049,641.9949564298419,727.0437043432222,998.7550954714761,1411.888042141762,1442.5293775339048,2445.8430827211946,2564.4668909943525,2220.858424693986,625.1588645029107,388.57453491112335,1062.9543078725696,664.0022546783775,m3/h
fips48051,3855.9916633906128,2709.6784204498094,4511.235237738882,368.0947716169449,1904.1470785594954,4851.5803946423275,4148.250821568942,621.2134505077921,344.790026490424,595.9001544459678,1073.5283752102077,1079.5259461795085,m3/h
fips48053,21.78841805408197,38.742134142643486,62.63492751745023,100.38551397716168,161.6428689933968,226.17724504263077,220.58471763512404,188.06680903895736,91.78948202299476,52.95566565990955,32.6225314146845,22.140793658896,m3/h
