node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total consumption (m3),total-check,diff
fips31171,6793.425685,6580.493294,11954.69954,31489.60245,179757.7618,353910.9878,519468.987,409204.6102,242055.7179,42541.78703,9312.862192,6443.736736,1819514.672,1819514.672,2.56E-16
fips31173,2167.332543,2686.873891,16646.91953,326119.9168,947019.1412,1932523.549,2771940.911,1512851.511,401187.7508,23520.24507,4096.548136,1453.106307,7942213.805,7942213.805,-1.17E-16
fips31175,6267992.847,2001634.95,9406298.749,2716189.028,4636235.276,16948900.05,14879558.55,1419052.306,787117.2664,1024349.409,1256480.688,6107237.458,67451046.57,67451046.57,2.21E-16
fips31177,1068347.098,446127.3647,1369484.354,545559.7273,301127.0666,3926403.16,3742363.885,221070.0434,275991.4902,69472.79483,84128.61113,961047.7363,13011123.33,13011123.33,1.43E-16
fips31179,109876.1244,93130.1154,190994.6586,1329034.779,3543290.542,7083242.333,10760802.12,5624039.898,1870088.793,231015.1419,110692.9842,83896.31318,31030103.8,31030103.8,1.20E-16
fips31181,2911455.356,1167528.892,2651676.518,2651329.992,1089385.945,9212359.23,9812578.193,1258417.637,1423693.806,662415.6147,590712.7527,4947124.627,38378678.56,38378678.56,1.94E-16
fips31183,423257.3956,464382.3813,523159.941,1917648.339,5750686.813,10745816.46,16139197.18,11600746.36,5001901.045,750674.1301,442259.9105,431509.1423,54191239.11,54191239.11,-1.37E-16
fips31185,193973.2494,157498.4955,262261.4243,7614471.387,13093848.12,29995456.08,45248219.76,27988225.47,7401207.418,679508.2925,130583.1993,96043.85265,132861296.7,132861296.7,-2.24E-16
fips32001,1070814.302,1386591.282,2718456.685,6142090.278,13551261.16,20814159.25,26479861.62,22583258.78,12011375.83,4582110.56,2169362.369,1240661.933,114750004,114750004,1.30E-16
fips32003,177769.8056,196644.7714,303117.772,578612.8741,1299247.336,2170771.402,2336808.727,1652701.724,982178.0669,624583.1515,267903.8571,161422.4489,10751761.94,10751761.94,0
fips32005,6970712.938,2196630.531,11213521.29,351281.2536,6840506.629,14088805.4,10857384.56,364579.5908,430928.9123,884261.8482,2316900.457,1142816.43,57658329.85,57658329.85,0
fips32007,2750151.577,2856228.699,5293870.162,8955314.43,17769062.48,32506802.52,57005182.33,59349175.82,38087804.49,15391694.12,5552323.061,2797856.518,248315466.2,248315466.2,1.20E-16
fips32009,582386.1495,711379.0282,1221666.702,1750550.384,7076259.012,10197992.66,12151337.97,10368318.86,7008998.267,2461967.743,1059908.58,631342.1793,55222107.54,55222107.54,2.70E-16
fips32011,1705553.445,1738985.968,3063927.086,4327592.044,7966958.23,16792644.89,29742855.27,27827040.69,18339904.89,8451180.058,3210776.897,1719559.685,124886979.2,124886979.2,-1.19E-16
fips32013,4317644.03,4864784.433,16805425.48,26333996.72,32245015.49,41049728.93,83530439.29,106469937.7,66344836.03,30584116.99,10776610.97,5026361.078,428348897.2,428348897.2,0
fips32015,1199592.198,1357381.379,3108655.839,5428289.357,10762606.96,17215308.99,26233927.69,26482565.5,17016152.54,7054725.707,2700055.429,1404094.631,119963356.2,119963356.2,-1.24E-16
fips32017,553575.4746,611664.3701,1106676.287,2022828.411,7184001.515,11492393.31,13717215.94,11661436.56,7586852.09,2570652.65,1121423.271,631266.1064,60259985.98,60259985.98,-1.24E-16
fips32019,1908553.284,2050522.912,4539473.843,7262722.23,25350980.26,36147974.8,49416806.23,43877045.58,28760017.05,9507662.472,4105213.51,2234677.55,215161649.7,215161649.7,2.77E-16
fips32021,106362.5583,132407.1197,261857.1265,414452.5017,841062.2346,1493158.394,2251061.171,1964955.188,1276933.714,540270.4189,217785.6922,126516.5315,9626822.651,9626822.651,1.93E-16
fips32023,650244.6936,737826.2131,1340808.258,2707677.69,6533447.833,10487982.24,14033531.78,12178257.1,7970283.093,3031329.299,1178654.67,687586.9916,61537629.86,61537629.86,1.21E-16
fips32027,1264150.312,1823937.471,5263101.735,6530297.388,9183582.179,14563218.73,22163113.6,28148252.63,17872594.15,8095203.169,3286010.556,1581553.458,119775015.4,119775015.4,-1.24E-16
fips32029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips32031,316147.1311,292233.1924,617039.7325,1133476.587,2503642.258,5089731.371,8960038.264,8237522.49,5516414.981,2236534.282,797462.7405,376585.2209,36076828.25,36076828.25,0
fips32033,1150996.998,1170590.78,2090049.065,3315883.867,6302448.733,13074509.52,21297380.94,20916363.44,14418252.3,6387988.354,2359509.071,1244521.645,93728494.71,93728494.71,3.18E-16
fips32510,558281.8994,130488.0953,551317.8761,202683.8874,341424.7017,965995.4675,900061.6908,77051.12445,56488.54173,120368.3772,147410.1334,390995.3344,4442567.129,4442567.129,2.10E-16
fips33001,2592.817122,0,51601.33968,0,16203.19859,58987.94231,21625.08659,0,0,0,1081.531176,0,152091.9155,152091.9155,1.91E-16
fips33003,0,0,0,0,1363.4082,9886.544052,28638.16995,24450.6634,6997.057623,421.2328891,0,0,71757.07612,71757.07612,0
fips33005,101.8452802,165.6729593,419.2606978,1571.430564,6256.54982,6772.585731,10487.03354,9847.9901,4598.590228,902.4034843,202.357607,65.97805422,41391.69807,41391.69807,0
fips33007,0,0,0,0,246.5279391,1895.138072,4107.896291,3800.630067,1267.689483,80.81715156,0.12221857,0,11398.82122,11398.82122,1.60E-16
fips33009,0,0,0,0,1336.858401,10506.16596,27538.2968,25166.49422,7449.428848,433.7372682,0,0,72430.9815,72430.9815,0
fips33011,844.1349468,1357.466629,3126.722041,13439.07182,54233.76921,67946.21263,97366.15454,90014.58496,41423.90041,7250.786958,1567.543223,471.8132551,379042.1606,379042.1606,1.54E-16
fips33013,0,0,0,0,4842.467464,42272.74229,115013.2156,100051.9469,32437.1711,2266.410661,0,0,296883.954,296883.954,-1.96E-16
fips33015,342.8960402,578.3991959,1359.997371,5933.785741,22393.06158,28922.01027,38244.18825,34037.76121,17286.53853,4048.774399,655.7714173,192.3335148,153995.5175,153995.5175,1.89E-16
fips33017,13151.47881,3331.285189,20463.62345,204.933112,10222.22582,22916.0687,17062.08365,326.7581809,107.7536813,371.4936894,2290.836316,996.0257555,91444.56636,91444.56636,3.18E-16
fips33019,0,0,0,0,508.1326727,4185.434198,11733.93763,9644.840289,3223.592572,172.6071937,0,0,29468.54455,29468.54455,1.23E-16
fips34001,2612265.937,1300047.912,2837132.585,34890.27916,858945.7676,4141934.395,3620925.267,47929.03705,32546.68633,92091.18151,345566.207,165803.8977,16090079.15,16090079.15,0
fips34003,85339.47442,10068.01694,183853.9076,0,43921.35006,301174.2947,242417.3737,0,0,0,0,0,866774.4174,866774.4174,0
fips34005,46290.33137,56788.54419,179117.6338,1674105.101,3325476.858,4957378.4,5387744.848,3826933.674,1179416.577,347637.3983,101080.4365,40146.43432,21122116.24,21122116.24,-1.76E-16
fips34007,262434.4079,123416.6972,262282.2228,72575.98264,76358.79961,472228.8053,438270.9521,38388.4039,7231.252099,16777.691,26740.44409,87989.77711,1884695.436,1884695.436,3.71E-16
fips34009,2887.196489,7193.044584,29174.93376,91263.88216,216793.3376,310878.3195,353316.6547,223260.1943,89519.64431,73111.61566,12837.78105,3699.838837,1413936.443,1413936.443,-1.65E-16
fips34011,2642909.443,1190249.985,2513325.64,860496.6853,763116.9452,4848565.207,4477417.93,457570.2848,82676.10199,198221.9812,370331.0507,1060779.272,19465660.53,19465660.53,1.91E-16
fips34013,0,0,0,8993.431611,75303.3863,209863.2575,262865.5479,159329.2364,38060.41193,0,0,0,754415.2715,754415.2715,1.54E-16
fips34015,10880.91647,12964.39306,43207.70989,425189.12,825738.2311,1083040.571,1275711.121,874815.2222,244318.3248,82460.58918,26728.25186,9641.271492,4914695.721,4914695.721,0
fips34017,1481.703763,137.7363227,2440.161228,638.1151374,582.903324,5838.487197,5466.093271,75.2823246,0,0,0,1374.744365,18035.22693,18035.22693,2.02E-16
fips34019,162461.8772,71031.48646,221074.1507,1590.457112,69249.04902,282661.3107,250861.0593,2118.96651,1330.051112,3964.148234,15072.37638,7269.789315,1088684.722,1088684.722,2.14E-16
fips34021,751.0649288,959.1405736,3739.002179,41379.20318,93352.89146,148066.4235,164267.1996,124400.2594,33175.09195,7618.844823,1993.253481,698.4532687,620400.8284,620400.8284,1.88E-16
fips34023,289528.3998,133426.4244,386505.5168,3316.211601,110011.3643,505572.0101,456133.5058,4156.592028,2777.298515,7061.037314,26468.34358,14333.64757,1939290.352,1939290.352,2.40E-16
fips34025,9227.78987,11400.05583,35270.4812,266740.2507,545446.6937,849997.4769,940697.4527,730213.7548,228757.5958,58438.04121,15957.31081,7077.744081,3699224.648,3699224.648,1.26E-16
fips34027,1805.283105,2576.004912,6992.362712,48373.95795,115944.7989,162906.2823,194129.9161,168608.2952,76653.8863,15045.38579,4000.513603,1220.104525,798256.7915,798256.7915,0
fips34029,0,0,0,68152.44709,717249.6714,2461424.627,2700540.667,1698601.977,378266.2158,0,0,0,8024235.606,8024235.606,0
fips34031,21249.01143,8943.037247,32703.77411,2805.948229,100341.7546,36058.13273,31065.90259,1680.606483,5017.981591,15447.18907,67999.91099,4090.947867,327404.1969,327404.1969,0
fips34033,966917.2215,559120.5034,981317.282,381275.4097,264605.5509,1961769.98,1810988.855,179919.498,158386.1512,78973.89898,111554.004,395893.8071,7850722.162,7850722.162,2.37E-16
fips34035,149393.9803,46283.78478,141785.1461,116774.4461,44951.31281,360014.1429,360903.1163,53476.5654,6329.485562,13166.83565,12381.86479,160481.9069,1465942.588,1465942.588,4.76E-16
fips34037,3966.322715,2858.946085,3776.064996,8161.932627,19073.98014,19371.5543,23739.69142,19905.04423,151046.8588,163470.9912,36257.73685,11583.37782,463212.5012,463212.5012,-1.26E-16
fips34039,34855.1963,22210.90682,31585.35314,55819.3508,10858.91201,138059.9372,138952.2459,22308.24335,24671.04825,5201.439652,4226.398553,67880.49782,556629.5299,556629.5299,0
fips34041,44280.07167,13627.43234,41788.05522,32455.50187,113398.8166,92156.7694,91026.98088,15210.42465,9227.342714,27512.14925,111979.7841,43766.75244,636430.0811,636430.0811,0
fips35001,3684477.003,1431885.645,4177367.13,270283.4866,2790781.099,5455880.884,5435730.27,362843.2061,265795.4845,453662.8773,873639.4849,671690.9881,25874037.56,25874037.56,-1.44E-16
fips35003,210679.6617,257321.6987,478292.3119,932098.8249,1739497.318,2689542.352,2706474.515,1750380.223,1304198.362,686928.6821,356979.2325,216950.3101,13329343.49,13329343.49,0
fips35005,2059121.499,2368654.607,3512843.392,5121798.972,8946496.869,19418867.04,22931123.34,23960067.77,15992212.67,8911229.879,3229602.578,1815520.728,118267539.3,118267539.3,1.26E-16
fips35006,42345.74127,53040.19989,110767.489,194776.5036,437789.8924,848367.0252,1011174.136,723609.2309,525571.4761,176489.1236,73585.46967,44739.10035,4242255.388,4242255.388,2.20E-16
fips35007,517546.1547,612867.2585,988942.1439,2181810.55,5471518.311,8190922.286,8495042.685,7338341.327,3970706.805,1115999.913,667405.3934,497558.7064,40048661.53,40048661.53,-1.86E-16
fips35009,1720759.965,2470819.038,3761630.587,7357222.771,19676215.68,30108698.37,27132544.67,20617085.25,11387805.32,3966082.076,2078512.775,1565534.778,131842911.3,131842911.3,0
fips35011,477648.9106,570726.6611,763285.0481,1034774.403,3084849.197,5441851.851,5873873.72,5241259.937,3491507.54,1702332.41,688267.4862,453831.8296,28824208.99,28824208.99,2.58E-16
fips35013,4967195.477,5482697.882,9000523.053,19573834.02,41238142.2,63416908.73,53423495.03,35645103.3,20355052.92,11515163.26,5740545.874,4081877.661,274440539.4,274440539.4,-2.17E-16
fips35015,1911124.273,2083319.089,4060285.454,9767718.09,16735478.71,24157236.68,19881142.1,12358626.85,7327014.562,4416939.315,2156649.925,1543247.996,106398783,106398783,-2.80E-16
fips35017,349568.7749,352389.0673,587771.8311,978648.4893,2457799.253,4649156.596,4297259.742,3488246.319,2874973.159,1694583.093,675671.9454,366447.5353,22772515.81,22772515.81,1.64E-16
fips35019,188138.6661,196921.7229,279240.5759,395355.3093,1279933.241,2494158.07,2580817.85,2449892.798,1851200.526,826298.6583,319003.9965,203675.8931,13064637.31,13064637.31,0
fips35021,35077.94498,44119.39726,59572.80653,74055.37614,224951.9781,428459.0909,516013.2289,454822.3574,284829.1766,124968.7686,53345.42864,33293.09629,2333508.65,2333508.65,0
fips35023,721167.0185,768860.373,1437000.178,3131348.564,6167787.337,9734229.517,8493984.151,5277056.286,4160246.661,2719368.237,1143021.749,703597.7306,44457667.8,44457667.8,0
fips35025,3320430.397,3467738.361,4785374.129,6999353.707,12144422.45,28654987.84,30087407.53,28973820.39,18083257.89,10106881.07,3475524.427,2456075.915,152555274.1,152555274.1,-1.95E-16
fips35027,175759.925,209352.6087,357722.8176,534225.6335,1662222.717,2828869.969,2755747.584,2272542.761,1555046.888,593079.6818,235353.4479,149598.9321,13329522.96,13329522.96,-1.40E-16
fips35028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips35029,2017157.507,2283762.052,3951464.636,5339580.565,8184427.685,16709757.86,16719657.47,15369968.43,13739423.85,8181379.9,3192890.405,1828776.084,97518246.44,97518246.44,-1.53E-16
fips35031,5942.180653,6832.344385,12535.75092,26573.2218,96763.71544,160844.6689,155181.1637,104756.7028,73427.07845,22872.99941,11207.73294,6084.450634,683022.0101,683022.0101,-1.70E-16
fips35033,178421.2162,212275.5226,278606.8301,418814.1104,907078.1573,1734777.482,1784207.614,1336246.356,612837.2387,250430.1915,167035.094,148263.6125,8028993.425,8028993.425,-2.32E-16
fips35035,69064.54789,74834.04915,114102.5605,996196.951,2957083.744,4454205.305,4030630.908,2838622.125,1269177.002,688563.7289,165804.9869,67629.18685,17725915.1,17725915.1,2.10E-16
fips35037,543563.0691,714891.7464,1084712.618,1581946.501,3664772.122,5588355.875,5869337.397,5213582.35,3406228.352,1342213.253,669622.0438,455440.2651,30134665.59,30134665.59,0
fips35039,789686.1306,895401.2713,1648667.175,3244892.385,6693013.442,13445723.7,17315878.98,11653193.02,7568877.171,2818442.665,1218140.085,714265.3432,68006181.37,68006181.37,0
fips35041,3240312.694,4193051.307,5730203.082,8103347.408,15977103.07,32996049.57,36265177.33,29540478.08,18645841.64,10573291.83,3867719.01,2792736.712,171925311.7,171925311.7,1.73E-16
fips35043,296552.8749,385556.2777,735982.9853,2071826.389,4212707.671,6486441.168,6510985.498,4911636.308,3284736.036,1001938.564,530565.8799,294883.7722,30723813.42,30723813.42,-2.43E-16
fips35045,1550247.341,2035624.185,3277644.071,5627550.172,21530765.66,38322870.91,41331313.61,29342578.44,15149003.21,5101787.772,2848551.847,1616949.259,167734886.5,167734886.5,0
fips35047,371510.3503,481627.2342,738392.8818,1033082.476,2473745.825,4541129.926,4776126.937,4144870.423,2621996.878,993933.3035,532406.256,384061.0639,23092883.56,23092883.56,0
fips35049,174680.3745,232110.7429,431377.7232,1109724.744,2406158.486,3556717.53,3761478.845,2818079.615,1903749.504,629407.4451,292210.9403,175701.26,17491397.21,17491397.21,0
fips35051,491994.2513,561029.1062,938213.6102,1690462.162,3813395.93,6095453.599,4969753.257,3327465.041,2049842.766,1126029.021,616560.9593,420262.9799,26100462.68,26100462.68,1.43E-16
fips35053,1122017.328,1484311.508,2430699.444,3651739.808,10869257.36,18181954.42,18445080.68,14617268.82,10018489.08,3925166.48,1683203.46,978737.1081,87407925.5,87407925.5,0
fips35055,659988.7479,776713.9356,1508768.207,2785882.863,5299972.663,10612955.31,14237684.22,10791178.96,6790970.252,2610855.168,1180592.604,676341.0226,57931903.96,57931903.96,1.29E-16
fips35057,407933.8745,575927.6105,1082676.883,2385735.741,6066204.652,8241041.883,8218699.76,6063628.099,4287118.171,1413764.387,641765.1448,359352.3407,39743848.55,39743848.55,-1.87E-16
fips35059,655832.6045,781039.9377,1102351.755,1392365.884,4102626.685,6141441.676,7518793.719,7110791.825,4434652.524,1750685.959,879267.9347,567286.3167,36437136.82,36437136.82,4.09E-16
fips35061,1037201.409,1408333.893,2498743.877,4341933.027,13947487.33,19860919.05,19127186.28,15248892.53,9778529.539,2962908.27,1710184.07,1033980.719,92956299.99,92956299.99,1.60E-16
fips36001,289.8952261,488.4598182,1227.649006,4758.020338,20906.08944,18693.56934,26419.6739,27671.03431,65804.68594,5772.54692,1790.58149,658.3314308,174480.5372,174480.5372,-1.67E-16
fips36003,1226.421311,1275.146126,1532.052923,2222.749223,4458.804431,5988.139052,8997.33922,7427.372714,9076.670591,3047.041387,1191.225882,576.0886852,47019.05155,47019.05155,-1.55E-16
fips36005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36007,10499.70643,1949.290232,13747.70436,148.2311015,7931.148111,17490.49666,10487.3253,245.3320327,84.8900166,252.0209118,975.8529365,492.9167936,64304.91489,64304.91489,1.13E-16
fips36009,0,0,0,0,9935.298431,55451.14138,146664.69,110013.02,50490.29978,2684.865895,0,0,375239.3156,375239.3156,0
fips36011,25473.63672,5155.073197,26745.39735,735.5935306,38279.83181,30255.32418,24215.87019,887.9364703,524.7255791,1795.966034,8230.022558,1575.41993,163874.7976,163874.7976,-1.78E-16
fips36013,1871.314809,2888.861891,5250.833796,22977.99326,91941.33838,119709.7448,133845.7088,110543.942,65012.57105,14742.45087,3224.344638,1066.397392,573075.5016,573075.5016,0
fips36015,1491.940124,1691.695142,2115.63977,3604.11648,7375.33286,9475.953752,12929.33701,10503.16755,10553.35217,2986.97441,1016.015914,461.1742539,64204.69943,64204.69943,2.27E-16
fips36017,0,0,0,0,1915.148933,8608.836091,29241.61308,23481.27904,10065.90002,174.2958051,0,0,73487.07297,73487.07297,-1.98E-16
fips36019,239.4789545,226.057241,966.3809745,7891.415746,13982.85943,16646.49803,20849.64647,18164.44436,11289.94961,2062.893803,405.0136568,143.4400616,92868.07834,92868.07834,1.57E-16
fips36021,4884.883155,5165.955318,8267.594116,18193.90798,78325.9895,74480.44054,106909.9861,125160.8056,425881.3109,49468.17035,17004.89403,6911.20068,920655.1383,920655.1383,-1.26E-16
fips36023,337.6361437,558.8095926,1122.750379,4440.032018,23107.9546,19417.82334,26669.92785,20892.86379,13444.49889,2112.28929,574.0453111,193.3598115,112871.991,112871.991,0
fips36025,0,0,0,0,1250.113001,8905.105838,24465.55166,20761.94095,8719.696217,102.2917722,0,0,64204.69943,64204.69943,1.13E-16
fips36027,1922.542525,1698.308301,2838.483862,14297.86404,26675.38729,34276.15337,44039.67004,38441.66479,152409.6044,48325.71328,10286.93748,3687.93899,378900.2684,378900.2684,1.54E-16
fips36029,3138.27821,3674.179326,5199.095852,21220.49908,115696.0639,146367.8514,171497.963,147077.7998,98507.88647,26858.71372,7739.402935,2818.732695,749796.4664,749796.4664,-1.55E-16
fips36031,0,0,0,0,1111.856421,4258.731855,12756.69269,12520.53849,5592.89283,154.6033944,0,0,36395.31568,36395.31568,0
fips36033,481.4291747,444.8081698,2332.648199,17804.50509,32757.69162,44450.11124,57248.69959,48227.1074,28533.16939,4471.202492,912.8126989,342.5813061,238006.7664,238006.7664,1.22E-16
fips36035,468.6452441,0,5705.900797,0,2362.045495,6789.286125,2655.379016,0,0,0,23.57522171,0,18004.8319,18004.8319,2.02E-16
fips36037,444358.359,83223.85461,510190.6667,6733.723806,306475.4827,568954.7787,513917.1782,9164.851471,5209.235937,14929.26475,61511.61767,17116.58696,2541785.6,2541785.6,-1.83E-16
fips36039,0,0,0,0,3149.083666,35341.82513,97517.84544,86148.61277,34902.48742,643.8610077,0,0,257703.7154,257703.7154,0
fips36041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36043,0,0,0,0,462.9666375,2315.404464,7018.849196,5671.114128,2494.730394,41.76707916,0,0,18004.8319,18004.8319,0
fips36045,0,0,0,0,841.0415522,10099.11013,45405.79434,50447.94178,20918.74,563.1504673,0,0,128275.7783,128275.7783,1.13E-16
fips36047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36049,0,0,0,0,1349.489364,7394.184328,18292.232,14164.89914,5572.919163,82.56929593,0,0,46856.29329,46856.29329,-1.55E-16
fips36051,190.7734809,288.3799705,648.8456501,3171.091668,17538.84873,17282.2366,21245.4539,18497.42168,10739.98093,1696.727698,318.184402,111.7824056,91729.72712,91729.72712,-1.59E-16
fips36053,1478.014775,2323.462433,4054.708074,23029.58525,51606.37936,59489.45704,72313.47797,58361.06009,36909.06151,9509.809634,2618.509017,853.9890538,322547.5142,322547.5142,-1.80E-16
fips36055,831.6117517,1422.201099,3074.981544,12035.03876,67344.6559,80289.88619,80793.89035,76481.45654,42829.60961,7395.516245,1703.500893,452.2540639,374654.6029,374654.6029,-3.11E-16
fips36057,11110.00998,5391.015013,16798.14459,358.9723254,10090.09567,18777.53524,15068.13363,539.7575481,223.2111071,599.35992,2207.396016,1296.817829,82460.44887,82460.44887,-1.76E-16
fips36059,1994.609483,325.1724166,6066.389967,586.676525,1886.632782,10911.09747,8423.950838,59.52431343,315.8314104,0,91.02028832,1206.053623,31866.95911,31866.95911,1.14E-16
fips36061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36063,2072.996308,3477.18988,8134.422877,34479.45186,251684.568,298073.8155,296915.2176,260253.2198,139667.4118,20948.26455,3563.964841,1345.884481,1320616.407,1320616.407,0
fips36065,163.9747958,281.3125401,495.8660391,3294.253589,17953.34696,15500.32514,19157.66679,14579.84624,9086.440827,1463.568272,285.6791199,80.74915029,82343.02946,82343.02946,0
fips36067,123622.082,16930.46747,71511.06246,35561.90921,43632.20268,117742.2264,108082.7336,8756.488111,2645.960321,12873.05349,9584.795716,40045.81052,590988.7919,590988.7919,0
fips36069,55718.4298,12343.86576,62691.21463,3754.194725,73260.74897,69492.02939,57301.89272,4120.301678,1764.910613,4431.936702,15519.29109,5609.615337,366008.4314,366008.4314,0
fips36071,6887.189274,5714.610321,8395.172773,38513.09188,73897.97605,98084.00947,112483.2983,159917.4514,547902.5467,140120.7984,35197.38956,12342.80723,1239456.341,1239456.341,-1.88E-16
fips36073,3232.295301,5502.673772,12354.533,50012.98056,365206.0815,428050.1995,468471.2478,441369.2829,226721.0561,35008.52021,5565.838141,1629.887743,2043124.597,2043124.597,1.14E-16
fips36075,528.5905859,1022.010489,2380.591202,9481.028391,48156.6157,45202.85311,55862.67757,47592.46156,28229.80101,4276.781078,900.4473494,236.6642427,243870.5223,243870.5223,0
fips36077,379.7152573,593.8532511,1097.76848,5916.577947,12141.66786,15053.6078,18752.83097,16144.849,10561.22969,2465.883922,685.2565327,247.4337322,84040.67445,84040.67445,0
fips36079,620.4875136,342.6578785,888.2524066,447.9573811,2957.305534,1142.115781,1048.770063,72.12827131,271.8464824,241.976643,833.8069962,280.311257,9147.616206,9147.616206,-1.99E-16
fips36081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36083,28650.20653,6725.752554,50570.36644,795.923723,71832.8006,51079.0112,34478.06863,1025.620589,1005.901189,2628.620411,8538.444386,1919.75948,259250.4757,259250.4757,-3.37E-16
fips36085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips36087,7167.55607,1014.569548,2458.172118,1510.350172,8194.641324,4080.992925,4215.737661,698.5600661,550.3224754,3626.616414,2741.815527,2326.997303,38586.3316,38586.3316,0
fips36089,0,0,0,0,9318.849137,43601.41087,78964.96129,69775.99171,26249.36079,425.1109858,0,0,228335.6848,228335.6848,-1.27E-16
fips36091,21114.46986,1916.27983,8888.065573,6446.091782,11608.23692,16486.59422,18000.81375,1859.587764,601.3208365,2172.281357,1766.260313,11445.53079,102305.533,102305.533,1.42E-16
fips36093,201.6353591,337.2684114,677.0584616,3383.239584,6800.496582,10221.86292,12924.37178,12423.85053,6667.569334,1339.324945,346.9245244,137.6322043,55461.23464,55461.23464,0
fips36095,28262.78635,9345.479224,38479.87232,3966.842876,50004.35835,44828.32577,35165.93954,2578.201261,1035.353503,2402.066471,6108.536798,7071.916458,229249.6789,229249.6789,-2.54E-16
fips36097,14379.80923,4224.596679,16921.44026,2096.027611,19734.49895,19444.9524,14532.29069,2243.27256,823.0718541,1701.808561,4349.289668,2736.007463,103187.0659,103187.0659,2.82E-16
fips36099,395.8215405,579.8012847,1457.17771,6410.56018,32181.70113,30002.27761,39733.12477,33647.08611,19880.03747,3127.179268,690.6295482,274.0364455,168379.4331,168379.4331,0
fips36101,17964.14421,18626.26775,20674.42214,21609.16035,40853.79345,50900.11195,68282.00395,63885.43221,129025.5191,31243.81008,14003.15856,7023.589226,484091.4129,484091.4129,2.40E-16
fips36103,0,0,0,0,133301.856,903644.0979,2193786.435,1781084.223,769059.9981,66688.28047,0,0,5847564.89,5847564.89,-1.59E-16
fips36105,0,0,0,0,665.2471258,5815.936708,14477.25069,11177.40289,4970.523631,200.0859256,0,0,37306.44698,37306.44698,0
fips36107,0,0,0,0,8210.904603,35609.27069,109602.5869,81188.78855,39783.15333,749.3555534,0,0,275144.0596,275144.0596,0
fips36109,19610.0781,2468.697147,8499.749412,9141.475691,5745.438326,18082.7406,17930.51954,2575.117569,1200.364384,3068.741299,1880.651891,10398.59216,100602.1661,100602.1661,1.45E-16
fips36111,6606.465273,6253.113375,12425.82499,61883.39209,135569.8849,181371.0911,220546.3775,184978.3354,540451.931,283286.8342,43389.35163,13595.71417,1690358.316,1690358.316,-1.38E-16
fips36113,45.61801735,66.73283503,156.2548324,723.3993729,3465.910017,3301.616552,3948.264369,3784.336364,2078.072178,305.3628776,93.34279678,35.92168647,18004.8319,18004.8319,0
fips36115,33171.28738,3081.972835,49290.58963,12053.67488,25766.32059,65606.07231,46472.62709,2317.049246,2961.833121,3037.048289,2632.841661,15737.60895,262128.926,262128.926,-2.22E-16
fips36117,7826.348514,7986.44506,11720.40513,29570.28754,139427.9786,140644.4898,167903.8793,161387.3761,415894.7566,97589.95981,21112.54748,6048.06363,1207112.538,1207112.538,1.93E-16
fips36119,0,0,0,600.9472482,5759.29931,19262.33459,22398.79495,14490.55036,3463.245961,0,0,0,65975.17242,65975.17242,-2.21E-16
fips36121,6761.778629,7227.083419,9406.782441,64334.74619,191354.7234,227058.0337,271710.4081,227953.6569,189885.1851,56278.83294,18034.96621,6682.905015,1276689.102,1276689.102,0
fips36123,776.3830385,1190.734959,2965.499097,11742.13806,76016.13401,64690.43076,86290.16479,72274.2858,43846.83335,6468.953061,1297.391097,454.8300208,368013.778,368013.778,-1.58E-16
fips37001,200559.7304,174406.1672,271322.6328,6979.891828,147550.7814,325595.6505,294375.2933,19109.95063,14167.00894,39826.26125,122627.6202,56185.97493,1672706.963,1672706.963,1.39E-16
fips37003,222023.2387,126599.4535,263050.9964,9886.366597,136536.9215,298646.0423,296633.7878,9307.816408,17650.59917,34397.592,78335.32889,26396.38376,1519464.527,1519464.527,1.53E-16
fips37005,145722.3303,96729.95834,321131.687,5453.531482,193817.2494,184555.5826,152549.794,6704.649824,6386.430342,18710.68427,82831.33652,17834.05249,1232427.286,1232427.286,1.89E-16
fips37007,324918.5874,251618.6892,505467.9463,18670.63472,307466.581,427202.2319,312380.4786,14148.27614,26684.37241,55478.55946,157970.8311,77583.88698,2479591.075,2479591.075,-1.88E-16
fips37009,334048.3435,148464.0062,463785.9216,56737.98902,249450.7318,422437.8493,465438.0829,42447.86885,17960.19983,56141.71486,129569.6854,128869.4918,2515351.885,2515351.885,0
fips37011,446397.6488,235577.7956,740152.3548,14784.56138,398059.1358,757850.7871,718477.0797,17453.50772,18027.71773,41070.33929,175627.8399,37648.94465,3601127.712,3601127.712,0
fips37013,14401.11048,11781.01681,128155.823,327290.3867,490010.5907,398341.0851,445779.4811,759797.4815,475550.1965,312532.111,74788.13272,16723.73669,3455151.152,3455151.152,0
fips37015,289475.1945,191366.9468,367485.3586,6611.215852,138818.3524,471237.2763,434295.5378,5314.445998,8891.489785,13701.84998,39367.87871,29217.99943,1995783.546,1995783.546,0
