node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total consumption (m3),total-check,diff
fips35059,655832.6045099214,781039.9377182343,1102351.7551353974,1392365.8842111859,4102626.6851605102,6141441.676227718,7518793.718777369,7110791.82547334,4434652.5235032765,1750685.9593300284,879267.93473132,567286.3166609445,36437136.82143924,36437136.82143925,4.08955326728086e-16
fips35061,1037201.4089700576,1408333.8926479807,2498743.8774890825,4341933.027272013,13947487.331727244,19860919.05185328,19127186.275678802,15248892.529077012,9778529.539418139,2962908.2703585867,1710184.0698672195,1033980.7192920377,92956299.99365146,92956299.99365148,1.603028648393422e-16
fips36001,289.89522606848516,488.4598181614161,1227.649005893114,4758.020338105661,20906.08944463891,18693.569335554443,26419.673896913708,27671.03430736111,65804.68593842977,5772.546920170662,1790.581490245865,658.3314308281037,174480.53715237128,174480.53715237125,-1.668027330252758e-16
fips36003,1226.4213109353711,1275.1461261920042,1532.0529234252485,2222.749223217888,4458.804431440049,5988.139051539213,8997.339220280295,7427.372713840438,9076.670591357153,3047.0413868432747,1191.2258818269518,576.0886852321986,47019.05154613009,47019.05154613008,-1.5474488265772503e-16
fips36005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36007,10499.70642810708,1949.2902319390414,13747.70435741717,148.23110151482456,7931.148110877923,17490.49666327888,10487.325301252184,245.33203271191718,84.89001660306317,252.0209117802494,975.8529365076021,492.9167936268726,64304.914885616796,64304.9148856168,1.1314776836460527e-16
fips36009,0.0,0.0,0.0,0.0,9935.29843064783,55451.14137591437,146664.69003916054,110013.02004044526,50490.299775690924,2684.865894737026,0.0,0.0,375239.315556596,375239.315556596,0.0
fips36011,25473.636719654136,5155.07319667753,26745.397348795956,735.5935306323474,38279.831814447025,30255.32417854586,24215.870191230613,887.9364703486938,524.725579147789,1795.9660340774644,8230.022558275916,1575.4199300408272,163874.79755187416,163874.79755187413,-1.775979643698474e-16
fips36013,1871.3148093325915,2888.861890688226,5250.83379588259,22977.993255743935,91941.33837710234,119709.74482387846,133845.70878426905,110543.94195362742,65012.571049206155,14742.450865037668,3224.344638380759,1066.3973923580074,573075.5016355072,573075.5016355072,0.0
fips36015,1491.9401237315556,1691.6951420744608,2115.6397701478154,3604.116479898102,7375.332859595996,9475.953752483827,12929.337007130642,10503.167550047057,10553.35217088367,2986.9744098083665,1016.0159141714079,461.1742538741085,64204.699433847,64204.69943384702,2.266487555690584e-16
fips36017,0.0,0.0,0.0,0.0,1915.1489331450323,8608.836091058089,29241.613079086004,23481.2790444203,10065.900021744592,174.2958051201177,0.0,0.0,73487.07297457414,73487.07297457413,-1.9802006855548162e-16
fips36019,239.47895447619354,226.05724095161995,966.3809744813325,7891.415746403291,13982.85943005921,16646.498031706982,20849.64646734609,18164.44436261371,11289.949612467915,2062.8938027735076,405.0136567643805,143.44006162513932,92868.07834166936,92868.07834166937,1.5669447982792483e-16
fips36021,4884.883154941618,5165.955318071101,8267.5941164413,18193.907976868082,78325.98950377619,74480.44053922192,106909.98612627253,125160.80560440617,425881.310886179,49468.17035067062,17004.894031811124,6911.200680042311,920655.138288702,920655.1382887019,-1.2644834855679578e-16
fips36023,337.63614369110536,558.8095926040711,1122.7503786991517,4440.032018387294,23107.9545979895,19417.82333716751,26669.927853555404,20892.86379199381,13444.498889367447,2112.289290143738,574.0453110947818,193.3598114756347,112871.99101616944,112871.99101616944,0.0
fips36025,0.0,0.0,0.0,0.0,1250.1130013768225,8905.10583794123,24465.551659792218,20761.940945645536,8719.69621688454,102.29177220667395,0.0,0.0,64204.699433847,64204.69943384701,1.133243777845292e-16
fips36027,1922.5425254450734,1698.308300588259,2838.48386167237,14297.864041651135,26675.387290910596,34276.153368934865,44039.67004146237,38441.66479150525,152409.6044411163,48325.713284670004,10286.937481845262,3687.938989692228,378900.26841949375,378900.2684194938,1.536226436478099e-16
fips36029,3138.2782095150164,3674.179326204355,5199.095852068059,21220.499083290044,115696.06391884196,146367.85140955375,171497.96295805063,147077.79983033153,98507.88646880584,26858.713717526098,7739.4029354036875,2818.7326954087875,749796.4664049998,749796.4664049997,-1.5526256396633042e-16
fips36031,0.0,0.0,0.0,0.0,1111.8564212283566,4258.731855434224,12756.692693283467,12520.538485531833,5592.892830264942,154.6033943784855,0.0,0.0,36395.31568012131,36395.31568012131,0.0
fips36033,481.42917470627617,444.80816984899195,2332.648198797688,17804.505087692425,32757.69161918702,44450.1112415688,57248.69958680216,48227.107398547305,28533.169393450084,4471.202491685397,912.8126988520341,342.5813061049631,238006.7663672431,238006.76636724314,1.222815254412837e-16
fips36035,468.6452440825907,0.0,5705.900797275933,0.0,2362.045494549526,6789.286124833051,2655.3790159881564,0.0,0.0,0.0,23.575221709407447,0.0,18004.831898438664,18004.831898438668,2.0205569413881557e-16
fips36037,444358.3589551937,83223.85460744379,510190.6667179491,6733.7238058007515,306475.4826986049,568954.7786810977,513917.1781710849,9164.85147057404,5209.235936721222,14929.264751009718,61511.61766784836,17116.58696093682,2541785.6004242655,2541785.600424265,-1.832024255822414e-16
fips36039,0.0,0.0,0.0,0.0,3149.083666101462,35341.82513310557,97517.84544365751,86148.61277442636,34902.48742086403,643.8610077409452,0.0,0.0,257703.71544589588,257703.71544589588,0.0
fips36041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36043,0.0,0.0,0.0,0.0,462.96663745517657,2315.4044639981357,7018.849195516816,5671.114128069238,2494.7303942344934,41.76707916480499,0.0,0.0,18004.831898438664,18004.831898438664,0.0
fips36045,0.0,0.0,0.0,0.0,841.0415521935208,10099.110127164466,45405.79433945744,50447.94177673356,20918.74000253494,563.1504672503628,0.0,0.0,128275.77826533429,128275.7782653343,1.1344242401138808e-16
fips36047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36049,0.0,0.0,0.0,0.0,1349.4893640506439,7394.184327788747,18292.23200422575,14164.899135734791,5572.919163050716,82.56929592744149,0.0,0.0,46856.29329077809,46856.293290778085,-1.552823986530626e-16
fips36051,190.77348090136073,288.3799704802622,648.8456500852844,3171.0916683189694,17538.848733902872,17282.236596425617,21245.45390009411,18497.42168397491,10739.980925468908,1696.727698417972,318.18440198255377,111.78240559644762,91729.72711564928,91729.72711564926,-1.5863903323314549e-16
fips36053,1478.0147749602097,2323.4624332782505,4054.708073648235,23029.585246347055,51606.379363175045,59489.457043633956,72313.47796969122,58361.060087614234,36909.0615090901,9509.809633551156,2618.5090169653427,853.9890538314629,322547.5142057863,322547.5142057862,-1.8046228338417994e-16
fips36055,831.6117516641244,1422.2010989719329,3074.9815442532513,12035.038760345058,67344.65590395864,80289.88618836291,80793.89034721727,76481.45653886299,42829.609614273446,7395.516244624717,1703.5008931543236,452.25406388491166,374654.6029495736,374654.6029495735,-3.1072705609492716e-16
fips36057,11110.00998154264,5391.015013063944,16798.144586444265,358.9723253687741,10090.095668122402,18777.535244883184,15068.133632553754,539.7575481037856,223.21110714370283,599.3599200397981,2207.396015753102,1296.817829324981,82460.44887234434,82460.44887234432,-1.764714530100901e-16
fips36059,1994.609483465624,325.1724165601327,6066.389966643329,586.6765250486748,1886.6327824226214,10911.097465710733,8423.95083755731,59.52431342672868,315.83141043201294,0.0,91.02028831983023,1206.053622693813,31866.959112280805,31866.95911228081,1.1416146718843085e-16
fips36061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36063,2072.9963080758434,3477.1898800560175,8134.422876523468,34479.45186077988,251684.56797750588,298073.8155004655,296915.21763945057,260253.2197522072,139667.41176882063,20948.264545699865,3563.9648408381477,1345.8844808071358,1320616.4074312302,1320616.4074312302,0.0
fips36065,163.97479575510675,281.31254010967183,495.8660391466955,3294.253589230779,17953.346964508768,15500.325138288506,19157.666788870854,14579.84623770504,9086.440827194778,1463.5682719077458,285.6791199414336,80.74915028745126,82343.02946294683,82343.02946294683,0.0
fips36067,123622.08196345787,16930.46746628381,71511.06246213685,35561.90920628124,43632.20268318949,117742.22639221152,108082.73357697752,8756.488110670478,2645.960321394094,12873.053485177437,9584.795715821541,40045.810524503424,590988.7919081054,590988.7919081054,0.0
fips36069,55718.42979970188,12343.865760046803,62691.21462522078,3754.1947248551,73260.7489734881,69492.0293945204,57301.89271752931,4120.301677570091,1764.9106127361813,4431.936701832994,15519.291092959334,5609.615336592357,366008.43141705333,366008.43141705333,0.0
fips36071,6887.1892736556965,5714.6103206419,8395.17277264627,38513.09188249777,73897.9760537073,98084.00947436068,112483.29827226621,159917.45143946368,547902.5466693349,140120.79844010537,35197.38955612002,12342.807234789196,1239456.341389589,1239456.3413895888,-1.878490075679767e-16
fips36073,3232.2953011807854,5502.673772046456,12354.533004209314,50012.980564115795,365206.0815170362,428050.1994904937,468471.247762188,441369.28294966114,226721.05609119873,35008.52021302504,5565.838140551329,1629.8877429326872,2043124.596548639,2043124.5965486392,1.1395812279250136e-16
fips36075,528.5905859359476,1022.0104889174174,2380.5912022245907,9481.028391337193,48156.6157008174,45202.85310602115,55862.67756850601,47592.46155573512,28229.801011499203,4276.781078303717,900.4473493500916,236.66424272595276,243870.52228137382,243870.52228137382,0.0
fips36077,379.71525725209375,593.8532510747536,1097.7684800737231,5916.577947315127,12141.667862057831,15053.607802859877,18752.83097043,16144.848999839885,10561.229692382194,2465.883921593913,685.2565326695003,247.43373215113073,84040.67444970003,84040.67444970003,0.0
fips36079,620.4875136127293,342.6578785051362,888.2524065758753,447.9573811157635,2957.3055335638687,1142.1157806324816,1048.7700625300795,72.12827130678377,271.84648238869573,241.97664302229774,833.8069962191612,280.3112569918919,9147.616206464767,9147.616206464765,-1.9884846089851775e-16
fips36081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36083,28650.20653361311,6725.752554415533,50570.36644437531,795.9237229780484,71832.80059642944,51079.011200794295,34478.06863485855,1025.6205885954005,1005.9011888124292,2628.620411029958,8538.444385902618,1919.7594803478078,259250.47574215257,259250.47574215248,-3.3678430529493057e-16
fips36085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips36087,7167.556070414521,1014.5695482952356,2458.172117528513,1510.3501715330235,8194.64132448654,4080.9929247300943,4215.737661363681,698.560066122289,550.3224753537429,3626.616414129155,2741.815526871119,2326.9973032779067,38586.33160410582,38586.33160410582,0.0
fips36089,0.0,0.0,0.0,0.0,9318.849137348496,43601.410872334345,78964.96129081589,69775.99170895058,26249.36079278052,425.110985813957,0.0,0.0,228335.6847880438,228335.68478804379,-1.2746071856332834e-16
fips36091,21114.469860935158,1916.2798297178706,8888.06557310197,6446.091781864973,11608.236919692159,16486.594222543477,18000.813752973452,1859.587763870188,601.3208365218594,2172.281357360826,1766.2603129928189,11445.53078553879,102305.53299711354,102305.53299711355,1.4223976750873702e-16
fips36093,201.63535913385286,337.26841138827496,677.0584616009396,3383.2395840666,6800.4965818762585,10221.86291626967,12924.371781770236,12423.850533408775,6667.5693342174145,1339.3249451207803,346.9245243645116,137.63220433164057,55461.23463754895,55461.23463754895,0.0
fips36095,28262.786354949796,9345.479224390245,38479.872317159825,3966.8428764994087,50004.35834533774,44828.32576856228,35165.93953833266,2578.2012609250446,1035.3535030001199,2402.0664709413372,6108.536797737938,7071.916457858229,229249.67891569465,229249.6789156946,-2.53905092424897e-16
fips36097,14379.809233309745,4224.596679066796,16921.440259861673,2096.0276112658653,19734.498953623737,19444.95240327421,14532.290687800596,2243.272560027974,823.0718540738497,1701.8085609385714,4349.289668354576,2736.0074631418347,103187.06593473941,103187.06593473944,2.8204921026769385e-16
fips36099,395.8215404530523,579.8012846900774,1457.1777099092417,6410.560180068735,32181.701131480637,30002.2776144388,39733.124770041635,33647.086109650765,19880.037473199576,3127.179268426061,690.6295481671308,274.03644550757355,168379.43307603328,168379.43307603328,0.0
fips36101,17964.144207075264,18626.267751129326,20674.42213676229,21609.160345735178,40853.7934548522,50900.11194760287,68282.00395001323,63885.43221143058,129025.51905057188,31243.810082735035,14003.158562416074,7023.589225864303,484091.41292618815,484091.41292618826,2.404821046571327e-16
fips36103,0.0,0.0,0.0,0.0,133301.8559810349,903644.0978506823,2193786.4349425063,1781084.222942973,769059.9981121924,66688.2804693424,0.0,0.0,5847564.890298732,5847564.890298731,-1.592667361691989e-16
fips36105,0.0,0.0,0.0,0.0,665.2471257821434,5815.936707737613,14477.250694852573,11177.402891706639,4970.523630868832,200.08592560348853,0.0,0.0,37306.44697655129,37306.44697655129,0.0
fips36107,0.0,0.0,0.0,0.0,8210.90460321072,35609.27068880016,109602.5868629155,81188.78855123291,39783.15333024684,749.3555534094304,0.0,0.0,275144.05958981556,275144.05958981556,0.0
fips36109,19610.078095329747,2468.6971465553465,8499.749411900464,9141.475690791613,5745.4383263091895,18082.740595108135,17930.519540023502,2575.1175687161135,1200.3643838053306,3068.7412992284776,1880.6518913649832,10398.592156941691,100602.16610607457,100602.16610607458,1.446481302701113e-16
fips36111,6606.465273018458,6253.113374855657,12425.824987855607,61883.39209294935,135569.8848684941,181371.0910832352,220546.37749938713,184978.33538965022,540451.9309727016,283286.8341766974,43389.35162795692,13595.714169259838,1690358.3155160618,1690358.3155160616,-1.3774040776838906e-16
fips36113,45.61801734745744,66.73283502778874,156.254832433525,723.3993729469894,3465.910016825094,3301.616551613636,3948.264369265594,3784.336363810169,2078.0721782896253,305.3628776249528,93.34279678237296,35.92168647145771,18004.831898438664,18004.831898438664,0.0
fips36115,33171.28737679272,3081.9728351238887,49290.589627980604,12053.674875696324,25766.320594154087,65606.07231034435,46472.62709145946,2317.049245764115,2961.8331205408585,3037.0482885072524,2632.84166076675,15737.608946258732,262128.92597338918,262128.92597338912,-2.220573738564684e-16
fips36117,7826.348514190777,7986.445060413913,11720.405133405682,29570.287542138525,139427.97859982372,140644.4898384147,167903.87929263632,161387.37614842452,415894.756560312,97589.95981206668,21112.54748149155,6048.063630286598,1207112.537613605,1207112.5376136051,1.9288230086166034e-16
fips36119,0.0,0.0,0.0,600.9472482478715,5759.299309554185,19262.33458735366,22398.79495385317,14490.550355000532,3463.2459611039135,0.0,0.0,0.0,65975.17241511334,65975.17241511332,-2.2056653579935708e-16
fips36121,6761.778628986512,7227.083418655594,9406.782441307432,64334.74619288798,191354.7234189166,227058.03366989444,271710.40805004374,227953.6568920518,189885.18508782948,56278.832936017236,18034.966213181928,6682.905014618019,1276689.1019643908,1276689.1019643908,0.0
fips36123,776.3830385460344,1190.7349594024631,2965.4990967925373,11742.138057091466,76016.13400750732,64690.430764337834,86290.16478687404,72274.28579991071,43846.83334553213,6468.9530613732095,1297.3910971491164,454.8300208158494,368013.77803533274,368013.7780353327,-1.5816706978802008e-16
fips37001,200559.73044284745,174406.1672099129,271322.63284230966,6979.891828373865,147550.7814042653,325595.6504505419,294375.2933243883,19109.95062653222,14167.008936324364,39826.26124583736,122627.6202243257,56185.97493219351,1672706.9634678527,1672706.963467853,1.3919392262896163e-16
fips37003,222023.2387027971,126599.45350453297,263050.99635274056,9886.366596812099,136536.92152176975,298646.0423026796,296633.7877637355,9307.816408357257,17650.59916662553,34397.59200450535,78335.32888752961,26396.383760857145,1519464.5269729425,1519464.5269729428,1.532320363659373e-16
fips37005,145722.33026322257,96729.95833853478,321131.68697266723,5453.5314818367115,193817.2493994771,184555.58261258987,152549.79397816336,6704.649824169011,6386.4303415525765,18710.684270378944,82831.33652332485,17834.052490610764,1232427.2864965275,1232427.2864965277,1.889203900343257e-16
fips37007,324918.58744972607,251618.68916584837,505467.9462727316,18670.634722118833,307466.58099854994,427202.23192172375,312380.47858317563,14148.27614264781,26684.372409299238,55478.559455306975,157970.83107709064,77583.88698397356,2479591.0751821925,2479591.075182192,-1.8779761387612025e-16
fips37009,334048.3435460891,148464.00617783362,463785.9215644796,56737.98902148734,249450.73179692676,422437.84928026184,465438.08293466823,42447.86884646449,17960.199832312122,56141.71486270185,129569.68543419626,128869.4918118194,2515351.8851092407,2515351.8851092407,0.0
fips37011,446397.6487773233,235577.79558733667,740152.354789572,14784.561375927,398059.1357744225,757850.7871255472,718477.0797093057,17453.50772431001,18027.717733512916,41070.33928501322,175627.83985047645,37648.944653033286,3601127.7123857797,3601127.7123857797,0.0
fips37013,14401.110476255151,11781.01681087721,128155.82302827672,327290.38670301763,490010.5906580492,398341.08507857076,445779.48111046565,759797.4814683883,475550.196459603,312532.11104453314,74788.13271962931,16723.736693845738,3455151.152251512,3455151.152251512,0.0
fips37015,289475.19451617985,191366.9467881225,367485.3585693858,6611.215852056631,138818.3524241943,471237.2762832865,434295.5377910254,5314.445998170377,8891.489784704727,13701.84997580301,39367.87871497849,29217.999428669635,1995783.5461265773,1995783.5461265773,0.0
fips37017,140681.02981679144,106912.74317838564,199559.23374640805,445442.4903642935,772917.2026101947,1038049.6839436641,1249879.5093660695,1234661.7349900657,680242.3905741898,312566.0938079201,260915.49302021554,156310.3951717873,6598138.000589985,6598138.000589985,0.0
fips37019,238978.83080678503,146661.211845503,222199.60460122075,16614.14154444797,119630.85220496169,251598.06815390734,251514.64683434967,14016.988926342252,26072.096753273527,33528.541369604725,59136.920905165,58076.128192946635,1438028.0321385078,1438028.0321385073,-3.2381933933182724e-16
fips37021,134793.7520382085,74651.99780689416,147183.78970989442,4672.918578039838,97599.33362096341,160935.06534977644,182433.2046917311,5647.439262653402,5981.509087740121,17289.267202696294,52960.747922079136,19790.76175843563,903939.7870291126,903939.7870291125,-1.2878658899343867e-16
fips37023,27714.152305768705,35373.39726841828,86804.72412466044,551416.43704662,917685.3884963625,1321258.4451883186,1888139.5413383718,1706865.5887223722,988183.3167769887,321418.29315751937,73116.15629327977,30321.709586163794,7948297.150304844,7948297.1503048455,2.343451828747392e-16
fips37025,150693.0461801727,100661.06357788734,208726.28236995768,6913.328715425252,136142.92830193022,203303.09377389977,168817.43196552465,6664.368305724502,11970.110402662252,24880.39452375417,74581.13746891721,25768.817846923022,1119122.0034327789,1119122.0034327789,0.0
fips37027,765272.4849095112,324995.59645827726,722927.7454392604,313832.98572108586,380812.5970706056,1243881.3041014264,1237392.0081133458,187079.40490442447,56009.10584522351,158265.28979086308,218943.53136062092,437572.40641848516,6046984.460133131,6046984.460133129,-3.080287640080935e-16
fips37029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips37031,9643.808890450895,6417.2469618152445,52897.06571775704,120789.69737759908,176912.72231179447,333254.2998405815,290802.2861047231,313073.3468019837,193420.91105558723,140486.94076265307,52028.24168587862,20283.14203338613,1710009.7095442098,1710009.70954421,1.3615749802726493e-16
fips37033,4996.3380099622855,20164.149495199286,53530.70798882191,160677.10834602188,181592.8124454542,298306.863970604,271431.5727171541,207698.35021777393,91290.99976763864,113068.4450976839,34508.09254392714,13493.62408475885,1450759.064685,1450759.0646850003,1.604888429247372e-16
fips37035,8841.543509079556,10747.112987075041,33348.377476205125,176151.34798699312,321612.29477116256,455156.94271397224,442530.53196931613,283488.19196012855,124870.76146221548,74359.29619264821,26872.995048636843,12915.620583744683,1970895.0166611774,1970895.0166611774,0.0
fips37037,5013.708635084659,5346.886295394118,24694.64913504437,139757.26499346364,203091.44978374575,252634.34492750332,275268.2553076669,189916.66850514108,97753.8382788785,38822.49795343473,13041.359263641476,5308.8743907422195,1250649.7974697407,1250649.7974697407,0.0
fips37039,1041.5638504825413,1133.5991078061327,2371.8612726794317,15829.451422148606,29571.0430428703,33856.64539274028,26805.649408128753,39459.406141312225,24012.547710641054,13280.137177755161,3005.754813980155,837.411353859048,191205.0706944037,191205.07069440372,1.5221264975367377e-16
fips37041,302080.4936776056,153237.95827275264,324518.5842656016,131971.79938210853,119914.22521216865,585633.45431459,574603.3125135571,87507.6338608017,23215.735706156163,29048.01973677837,36941.465068490965,184733.08335598808,2553405.7653665994,2553405.7653665994,0.0
fips37043,7807.944077408673,10239.96596963649,9978.645609414338,9721.891226142134,7867.012846458181,25112.39490847387,24430.857816070842,7838.450531075111,6222.63898109419,3060.617272161464,4038.0098565250146,8032.347878539699,124350.77697299999,124350.77697300001,2.340462292652418e-16
fips37045,43199.6442793556,28730.810599419296,60710.5712692836,2090.3166981597387,47085.5374312067,64275.77111707204,47983.25057041074,2319.432733724727,3530.1640486963524,8373.315938557154,28150.34637384901,9921.638146758067,346370.7992064931,346370.799206493,-1.6805013888819831e-16
fips37047,26592.639747792633,22435.630265325468,92956.80735895451,234746.33107874764,382510.1608766075,402575.0218069053,402708.5461958933,355653.28617516364,191481.4645642092,94654.71503402988,53665.87370918449,41731.0683536995,2301711.5451665134,2301711.5451665134,0.0
fips37049,13218.921229362688,12671.775876889587,78093.71236646056,331788.5154961587,423398.06140589993,367910.30178999563,267572.98479390633,455123.41796364385,332830.1255660142,179660.3371776859,50148.74940716493,15230.667265335198,2527647.570338518,2527647.570338517,-3.684542835577153e-16
fips37051,24547.816961429147,21773.366852063988,123656.88595244143,445563.3934191585,550079.5944534269,471519.09456585284,503538.91736478027,828574.8589124532,688891.8243382152,346450.9812933727,106462.4116554961,36972.47652751425,4148031.622296203,4148031.6222962043,3.3678235585626926e-16
fips37053,55713.114061572946,19631.069058600344,74972.4767791038,29960.425448333262,32735.887570454735,124344.39356874042,131250.04726927652,15538.080543285585,10291.356930498978,18741.930767026417,19168.98812121337,62265.31416476646,594613.0842828727,594613.0842828728,1.957833167551911e-16
fips37055,0.0,0.0,0.0,0.0,0.0,15820.35966030996,77227.78987654936,161758.04359581752,87285.23008749147,44978.18864979155,3866.018788117215,0.0,390935.6306580771,390935.630658077,-1.4889320990129294e-16
fips37057,14973.443924505906,11549.568854355059,38625.10310940219,151414.72404574716,243901.2765317317,311514.4446955738,351830.9735550463,336747.8891076029,171139.4253914162,98154.65416611246,56279.28174625241,30599.387503101414,1816730.172630848,1816730.1726308477,-1.281591769440931e-16
fips37059,44184.4608591836,27175.82865527369,48142.14354010274,1887.0804776092737,23941.14334314045,58264.24367306388,54687.34709726271,1770.9585484734475,3069.2929927940063,6033.6526798560135,12447.706200649549,5868.915865523108,287472.77393293247,287472.7739329324,-2.0248060404860212e-16
fips37061,111691.56274183698,94108.59975476628,257978.28866704094,461561.4091112953,680454.6681588307,1010996.1659550976,897223.808940665,1330608.7488504145,901032.4794091034,409425.01297266496,267675.54275251867,172624.3237762636,6595380.611090499,6595380.611090498,-1.4120831374756566e-16
fips37063,49016.60498974289,40386.751161261695,63472.59985234147,1685.2934041696801,33304.00149887161,81896.20030147237,72034.16593711842,2922.227206091137,2678.7881883072846,6732.754561855275,20751.417088882507,11289.704694357117,386170.5088844715,386170.5088844715,0.0
fips37065,488399.46259324555,342780.3938544002,739676.0290713806,15142.828915062351,421926.6510780692,649873.7845451998,650320.6158199674,12518.719370339588,18299.90157513828,44568.18161312183,156858.48146744052,57597.0150127003,3597962.0649160654,3597962.0649160654,0.0
fips37067,5516.223328451924,7054.2729556261675,25544.512836864764,139885.84587891545,240756.76652103948,312063.3145383398,288932.826741463,190384.23894412306,73573.13755716904,32633.560024359198,13081.80658298993,4703.136047498426,1334129.64195684,1334129.64195684,0.0
fips37069,5628.533649548718,5859.986524669944,24997.647174450347,175580.55091881307,258754.91896056908,389001.10818257695,419915.5138013806,310864.4404872255,129036.77254300607,43460.47885797849,14033.820352794204,5576.919504881931,1782710.6909578948,1782710.6909578948,0.0
fips37071,3094.2434192114188,2889.7802590918195,12253.776670396672,32284.793999538284,46623.753048843726,52951.06067839731,86355.54298671854,80684.64199238617,61316.325937821435,33803.609896797156,9968.32143461508,5854.186421274145,428080.0367450917,428080.0367450918,1.359737804080975e-16
fips37073,271009.38951303484,173688.88058293916,391300.62653269654,137804.6981474414,153790.307647597,665192.2651635006,600280.5914462919,73403.79003118596,82010.42918687573,49430.75424661025,70550.45154719824,190088.38003874038,2858550.5640841117,2858550.564084112,1.6290118956035978e-16
fips37075,13596.110121530875,7106.536155854635,23576.084551529853,467.60377000358835,14140.936736284946,17407.10781869281,18507.83193424054,508.92244026832896,375.9507455321995,1349.4153834855215,6442.852834451998,1064.8327248651974,104544.1852167405,104544.1852167405,0.0
fips37077,3951.7870256730366,10403.767256921867,31655.738604707236,86383.58156726263,79435.25008340216,148258.37867888744,176804.03799484076,154119.87416644426,86355.55737495769,76344.47314379457,23881.828936947382,9181.023614695117,886775.2984485342,886775.2984485342,0.0
fips37079,612875.9776645952,424760.8957244171,949333.0882095207,22660.768519564535,660020.8435937745,574422.2711315241,635856.5090859049,20246.362360660332,30871.249865585396,80968.2193566495,271235.4121225436,134271.62009281403,4417523.217727553,4417523.217727554,2.108246020933346e-16
fips37081,445953.3464727978,288704.52708393714,505950.6990255516,101564.17570619572,272669.34273306676,710565.3811251564,657416.980283151,101401.29432040213,51436.529951898105,121971.97041129498,197701.50810266827,199608.28492450548,3654944.0401406256,3654944.040140625,-1.274058596229076e-16
fips37083,8007.768191146294,7715.964461384903,37880.245078247186,271727.05796354637,380986.9194087628,548147.0810779713,581065.0388061161,425768.19541631726,176125.73263063267,59363.35103533387,19805.34929057727,8484.211448416436,2525076.9148084526,2525076.9148084526,0.0
fips37085,933994.359716489,632273.2113854785,1343629.9309202563,95346.49870973063,848386.1067696412,1177200.6676642888,1091378.2908122118,63875.36606151298,104719.02547967748,193493.75679984424,390971.49049255764,188735.53275595148,7064004.23756764,7064004.23756764,0.0
fips37087,75355.616312847,28379.219456635074,73252.27438183752,27287.195319134942,39769.35404037596,108086.95675153304,119194.06436055507,16106.619523237912,5307.8071666371225,14038.970606976287,16437.84934123552,31912.24028572296,555128.1675467284,555128.1675467285,2.0970890801921965e-16
fips37089,434562.84060309577,274122.4164996103,456156.43877233606,124448.34161194901,298963.1261310582,577798.4798538188,551895.5266770055,73827.44297413435,50703.953122953244,122435.61089042277,203146.53724507,182811.45295781756,3350872.167339271,3350872.167339272,2.779343789038024e-16
fips37091,5677.782029972479,5729.809018999511,44919.0049481135,302931.64845503157,443623.6117955898,738145.9926786488,806918.4565425991,589736.0058301936,195277.65201290476,45966.24485046872,12469.969495773958,6065.592757412279,3197461.770415708,3197461.7704157075,-1.456346692292736e-16
fips37093,79526.23132480682,64395.6743228281,148121.51828332845,6111.887157972719,109497.2518760126,102017.86157122956,73719.1866130415,4078.8655974882595,9049.10782288012,20840.211847763363,52099.87343195756,21906.121954817063,691363.791804126,691363.7918041262,3.3677008604441657e-16
fips37095,0.0,0.0,0.0,0.0,24104.82212204611,124986.14036751215,160589.80081079656,113765.14533007918,33136.531111644144,2542.260350729964,0.0,0.0,459124.70009280817,459124.70009280817,0.0
fips37097,34295.59550961673,27150.345168123098,72740.18753128826,313681.9142155738,545349.5677257737,713620.7937072362,723454.8342620939,710305.7542853536,388264.8349660291,238081.57856667478,126039.59386240339,68329.68614348724,3961314.6859436533,3961314.6859436533,0.0
fips37099,1544.4857855860957,1843.876277101698,3758.5115079829266,31464.315882648087,59930.96893920069,64431.8721958888,72413.19836018412,119324.02285939235,79039.40197066721,36614.512905563664,6441.096699211104,1160.4798335802777,477966.7432170071,477966.743217007,-1.2178182214455848e-16
fips37101,9425.095712928287,9559.563070292028,58820.545972869935,366538.0694016339,457730.09586155135,510465.8541148802,589398.6203677156,468902.05124624755,240583.22266161788,104699.87301975604,25615.323537449138,10064.59395303079,2851802.9089199733,2851802.9089199724,-3.2657326062136124e-16
