Date,Week,Month,Year,Region,Diesel Price
05/06/2019,18,5,2019,Rocky Mountains,3.186
05/06/2019,18,5,2019,West Coast,3.765
05/06/2019,18,5,2019,California,4.097
05/06/2019,18,5,2019,West Coast exc California,3.345
05/13/2019,19,5,2019,US,3.160
05/13/2019,19,5,2019,East Coast,3.176
05/13/2019,19,5,2019,New England,3.238
05/13/2019,19,5,2019,Central Atlantic,3.365
05/13/2019,19,5,2019,Lower Atlantic,3.035
05/13/2019,19,5,2019,Midwest,3.046
05/13/2019,19,5,2019,Gulf Coast,2.905
05/13/2019,19,5,2019,Rocky Mountains,3.181
05/13/2019,19,5,2019,West Coast,3.790
05/13/2019,19,5,2019,California,4.136
05/13/2019,19,5,2019,West Coast exc California,3.355
05/20/2019,20,5,2019,US,3.163
05/20/2019,20,5,2019,East Coast,3.176
05/20/2019,20,5,2019,New England,3.238
05/20/2019,20,5,2019,Central Atlantic,3.375
05/20/2019,20,5,2019,Lower Atlantic,3.030
05/20/2019,20,5,2019,Midwest,3.049
05/20/2019,20,5,2019,Gulf Coast,2.907
05/20/2019,20,5,2019,Rocky Mountains,3.192
05/20/2019,20,5,2019,West Coast,3.794
05/20/2019,20,5,2019,California,4.145
05/20/2019,20,5,2019,West Coast exc California,3.352
05/27/2019,21,5,2019,US,3.151
05/27/2019,21,5,2019,East Coast,3.164
05/27/2019,21,5,2019,New England,3.225
05/27/2019,21,5,2019,Central Atlantic,3.360
05/27/2019,21,5,2019,Lower Atlantic,3.020
05/27/2019,21,5,2019,Midwest,3.038
05/27/2019,21,5,2019,Gulf Coast,2.893
05/27/2019,21,5,2019,Rocky Mountains,3.181
05/27/2019,21,5,2019,West Coast,3.782
05/27/2019,21,5,2019,California,4.134
05/27/2019,21,5,2019,West Coast exc California,3.338
06/03/2019,22,5,2019,US,3.136
06/03/2019,22,5,2019,East Coast,3.153
06/03/2019,22,5,2019,New England,3.219
06/03/2019,22,5,2019,Central Atlantic,3.344
06/03/2019,22,5,2019,Lower Atlantic,3.011
06/03/2019,22,5,2019,Midwest,3.026
06/03/2019,22,5,2019,Gulf Coast,2.875
06/03/2019,22,5,2019,Rocky Mountains,3.163
06/03/2019,22,5,2019,West Coast,3.760
06/03/2019,22,5,2019,California,4.109
06/03/2019,22,5,2019,West Coast exc California,3.320
06/10/2019,23,6,2019,US,3.105
06/10/2019,23,6,2019,East Coast,3.125
06/10/2019,23,6,2019,New England,3.185
06/10/2019,23,6,2019,Central Atlantic,3.308
06/10/2019,23,6,2019,Lower Atlantic,2.989
06/10/2019,23,6,2019,Midwest,3.002
06/10/2019,23,6,2019,Gulf Coast,2.843
06/10/2019,23,6,2019,Rocky Mountains,3.114
06/10/2019,23,6,2019,West Coast,3.715
06/10/2019,23,6,2019,California,4.058
06/10/2019,23,6,2019,West Coast exc California,3.282
06/17/2019,24,6,2019,US,3.070
06/17/2019,24,6,2019,East Coast,3.099
06/17/2019,24,6,2019,New England,3.153
06/17/2019,24,6,2019,Central Atlantic,3.282
06/17/2019,24,6,2019,Lower Atlantic,2.964
06/17/2019,24,6,2019,Midwest,2.957
06/17/2019,24,6,2019,Gulf Coast,2.820
06/17/2019,24,6,2019,Rocky Mountains,3.072
06/17/2019,24,6,2019,West Coast,3.666
06/17/2019,24,6,2019,California,4.006
06/17/2019,24,6,2019,West Coast exc California,3.238
06/24/2019,25,6,2019,US,3.043
06/24/2019,25,6,2019,East Coast,3.079
06/24/2019,25,6,2019,New England,3.136
06/24/2019,25,6,2019,Central Atlantic,3.258
06/24/2019,25,6,2019,Lower Atlantic,2.946
06/24/2019,25,6,2019,Midwest,2.926
06/24/2019,25,6,2019,Gulf Coast,2.797
06/24/2019,25,6,2019,Rocky Mountains,3.030
06/24/2019,25,6,2019,West Coast,3.631
06/24/2019,25,6,2019,California,3.968
06/24/2019,25,6,2019,West Coast exc California,3.206
07/01/2019,26,6,2019,US,3.042
07/01/2019,26,6,2019,East Coast,3.080
07/01/2019,26,6,2019,New England,3.135
07/01/2019,26,6,2019,Central Atlantic,3.270
07/01/2019,26,6,2019,Lower Atlantic,2.941
07/01/2019,26,6,2019,Midwest,2.924
07/01/2019,26,6,2019,Gulf Coast,2.803
07/01/2019,26,6,2019,Rocky Mountains,2.998
07/01/2019,26,6,2019,West Coast,3.628
07/01/2019,26,6,2019,California,3.963
07/01/2019,26,6,2019,West Coast exc California,3.205
07/08/2019,27,7,2019,US,3.055
07/08/2019,27,7,2019,East Coast,3.081
07/08/2019,27,7,2019,New England,3.134
07/08/2019,27,7,2019,Central Atlantic,3.275
07/08/2019,27,7,2019,Lower Atlantic,2.940
07/08/2019,27,7,2019,Midwest,2.968
07/08/2019,27,7,2019,Gulf Coast,2.804
07/08/2019,27,7,2019,Rocky Mountains,2.980
07/08/2019,27,7,2019,West Coast,3.624
07/08/2019,27,7,2019,California,3.953
07/08/2019,27,7,2019,West Coast exc California,3.208
07/15/2019,28,7,2019,US,3.051
07/15/2019,28,7,2019,East Coast,3.080
07/15/2019,28,7,2019,New England,3.131
07/15/2019,28,7,2019,Central Atlantic,3.272
07/15/2019,28,7,2019,Lower Atlantic,2.941
07/15/2019,28,7,2019,Midwest,2.956
07/15/2019,28,7,2019,Gulf Coast,2.805
07/15/2019,28,7,2019,Rocky Mountains,2.975
07/15/2019,28,7,2019,West Coast,3.624
07/15/2019,28,7,2019,California,3.952
07/15/2019,28,7,2019,West Coast exc California,3.209
07/22/2019,29,7,2019,US,3.044
07/22/2019,29,7,2019,East Coast,3.072
07/22/2019,29,7,2019,New England,3.122
07/22/2019,29,7,2019,Central Atlantic,3.259
07/22/2019,29,7,2019,Lower Atlantic,2.937
07/22/2019,29,7,2019,Midwest,2.948
07/22/2019,29,7,2019,Gulf Coast,2.804
07/22/2019,29,7,2019,Rocky Mountains,2.978
07/22/2019,29,7,2019,West Coast,3.611
07/22/2019,29,7,2019,California,3.939
07/22/2019,29,7,2019,West Coast exc California,3.198
07/29/2019,30,7,2019,US,3.034
07/29/2019,30,7,2019,East Coast,3.059
07/29/2019,30,7,2019,New England,3.106
07/29/2019,30,7,2019,Central Atlantic,3.246
07/29/2019,30,7,2019,Lower Atlantic,2.924
07/29/2019,30,7,2019,Midwest,2.940
07/29/2019,30,7,2019,Gulf Coast,2.793
07/29/2019,30,7,2019,Rocky Mountains,2.967
07/29/2019,30,7,2019,West Coast,3.606
07/29/2019,30,7,2019,California,3.940
07/29/2019,30,7,2019,West Coast exc California,3.186
08/05/2019,31,8,2019,US,3.032
08/05/2019,31,8,2019,East Coast,3.055
08/05/2019,31,8,2019,New England,3.107
08/05/2019,31,8,2019,Central Atlantic,3.233
08/05/2019,31,8,2019,Lower Atlantic,2.923
08/05/2019,31,8,2019,Midwest,2.942
08/05/2019,31,8,2019,Gulf Coast,2.787
08/05/2019,31,8,2019,Rocky Mountains,2.965
08/05/2019,31,8,2019,West Coast,3.605
08/05/2019,31,8,2019,California,3.940
08/05/2019,31,8,2019,West Coast exc California,3.182
08/12/2019,32,8,2019,US,3.011
08/12/2019,32,8,2019,East Coast,3.034
08/12/2019,32,8,2019,New England,3.073
08/12/2019,32,8,2019,Central Atlantic,3.215
08/12/2019,32,8,2019,Lower Atlantic,2.904
08/12/2019,32,8,2019,Midwest,2.924
08/12/2019,32,8,2019,Gulf Coast,2.763
08/12/2019,32,8,2019,Rocky Mountains,2.940
08/12/2019,32,8,2019,West Coast,3.580
08/12/2019,32,8,2019,California,3.909
08/12/2019,32,8,2019,West Coast exc California,3.164
08/19/2019,33,8,2019,US,2.994
08/19/2019,33,8,2019,East Coast,3.019
08/19/2019,33,8,2019,New England,3.048
08/19/2019,33,8,2019,Central Atlantic,3.199
08/19/2019,33,8,2019,Lower Atlantic,2.892
08/19/2019,33,8,2019,Midwest,2.900
08/19/2019,33,8,2019,Gulf Coast,2.751
08/19/2019,33,8,2019,Rocky Mountains,2.939
08/19/2019,33,8,2019,West Coast,3.564
08/19/2019,33,8,2019,California,3.887
08/19/2019,33,8,2019,West Coast exc California,3.158
08/26/2019,34,8,2019,US,2.983
08/26/2019,34,8,2019,East Coast,3.003
08/26/2019,34,8,2019,New England,3.031
08/26/2019,34,8,2019,Central Atlantic,3.186
08/26/2019,34,8,2019,Lower Atlantic,2.874
08/26/2019,34,8,2019,Midwest,2.890
08/26/2019,34,8,2019,Gulf Coast,2.744
08/26/2019,34,8,2019,Rocky Mountains,2.936
08/26/2019,34,8,2019,West Coast,3.556
08/26/2019,34,8,2019,California,3.887
08/26/2019,34,8,2019,West Coast exc California,3.139
09/02/2019,35,8,2019,US,2.976
09/02/2019,35,8,2019,East Coast,3.000
09/02/2019,35,8,2019,New England,3.027
09/02/2019,35,8,2019,Central Atlantic,3.178
09/02/2019,35,8,2019,Lower Atlantic,2.874
09/02/2019,35,8,2019,Midwest,2.874
09/02/2019,35,8,2019,Gulf Coast,2.740
09/02/2019,35,8,2019,Rocky Mountains,2.924
09/02/2019,35,8,2019,West Coast,3.555
09/02/2019,35,8,2019,California,3.885
09/02/2019,35,8,2019,West Coast exc California,3.139
09/09/2019,36,9,2019,US,2.971
09/09/2019,36,9,2019,East Coast,2.992
09/09/2019,36,9,2019,New England,3.022
09/09/2019,36,9,2019,Central Atlantic,3.161
09/09/2019,36,9,2019,Lower Atlantic,2.871
09/09/2019,36,9,2019,Midwest,2.864
09/09/2019,36,9,2019,Gulf Coast,2.745
09/09/2019,36,9,2019,Rocky Mountains,2.933
09/09/2019,36,9,2019,West Coast,3.548
09/09/2019,36,9,2019,California,3.878
09/09/2019,36,9,2019,West Coast exc California,3.131
09/16/2019,37,9,2019,US,2.987
09/16/2019,37,9,2019,East Coast,2.998
09/16/2019,37,9,2019,New England,3.013
09/16/2019,37,9,2019,Central Atlantic,3.177
09/16/2019,37,9,2019,Lower Atlantic,2.874
09/16/2019,37,9,2019,Midwest,2.882
09/16/2019,37,9,2019,Gulf Coast,2.761
09/16/2019,37,9,2019,Rocky Mountains,2.959
09/16/2019,37,9,2019,West Coast,3.574
09/16/2019,37,9,2019,California,3.901
09/16/2019,37,9,2019,West Coast exc California,3.161
09/23/2019,38,9,2019,US,3.081
09/23/2019,38,9,2019,East Coast,3.083
09/23/2019,38,9,2019,New England,3.070
09/23/2019,38,9,2019,Central Atlantic,3.252
09/23/2019,38,9,2019,Lower Atlantic,2.971
09/23/2019,38,9,2019,Midwest,2.992
09/23/2019,38,9,2019,Gulf Coast,2.858
09/23/2019,38,9,2019,Rocky Mountains,3.034
09/23/2019,38,9,2019,West Coast,3.650
09/23/2019,38,9,2019,California,3.976
09/23/2019,38,9,2019,West Coast exc California,3.238
09/30/2019,39,9,2019,US,3.066
09/30/2019,39,9,2019,East Coast,3.065
09/30/2019,39,9,2019,New England,3.056
09/30/2019,39,9,2019,Central Atlantic,3.238
09/30/2019,39,9,2019,Lower Atlantic,2.948
09/30/2019,39,9,2019,Midwest,2.987
09/30/2019,39,9,2019,Gulf Coast,2.827
09/30/2019,39,9,2019,Rocky Mountains,3.032
09/30/2019,39,9,2019,West Coast,3.645
09/30/2019,39,9,2019,California,3.976
09/30/2019,39,9,2019,West Coast exc California,3.228
10/07/2019,40,10,2019,US,3.047
10/07/2019,40,10,2019,East Coast,3.041
10/07/2019,40,10,2019,New England,3.047
10/07/2019,40,10,2019,Central Atlantic,3.224
10/07/2019,40,10,2019,Lower Atlantic,2.915
10/07/2019,40,10,2019,Midwest,2.967
10/07/2019,40,10,2019,Gulf Coast,2.804
10/07/2019,40,10,2019,Rocky Mountains,3.022
10/07/2019,40,10,2019,West Coast,3.642
10/07/2019,40,10,2019,California,3.981
10/07/2019,40,10,2019,West Coast exc California,3.215
10/14/2019,41,10,2019,US,3.051
10/14/2019,41,10,2019,East Coast,3.044
10/14/2019,41,10,2019,New England,3.042
10/14/2019,41,10,2019,Central Atlantic,3.227
10/14/2019,41,10,2019,Lower Atlantic,2.920
10/14/2019,41,10,2019,Midwest,2.967
10/14/2019,41,10,2019,Gulf Coast,2.805
10/14/2019,41,10,2019,Rocky Mountains,3.041
10/14/2019,41,10,2019,West Coast,3.653
10/14/2019,41,10,2019,California,3.982
10/14/2019,41,10,2019,West Coast exc California,3.240
10/21/2019,42,10,2019,US,3.050
10/21/2019,42,10,2019,East Coast,3.045
10/21/2019,42,10,2019,New England,3.045
10/21/2019,42,10,2019,Central Atlantic,3.235
10/21/2019,42,10,2019,Lower Atlantic,2.916
10/21/2019,42,10,2019,Midwest,2.957
10/21/2019,42,10,2019,Gulf Coast,2.802
10/21/2019,42,10,2019,Rocky Mountains,3.044
10/21/2019,42,10,2019,West Coast,3.675
10/21/2019,42,10,2019,California,3.980
10/21/2019,42,10,2019,West Coast exc California,3.290
10/28/2019,43,10,2019,US,3.064
10/28/2019,43,10,2019,East Coast,3.056
10/28/2019,43,10,2019,New England,3.028
10/28/2019,43,10,2019,Central Atlantic,3.246
10/28/2019,43,10,2019,Lower Atlantic,2.932
10/28/2019,43,10,2019,Midwest,2.963
10/28/2019,43,10,2019,Gulf Coast,2.806
10/28/2019,43,10,2019,Rocky Mountains,3.082
10/28/2019,43,10,2019,West Coast,3.724
10/28/2019,43,10,2019,California,3.998
10/28/2019,43,10,2019,West Coast exc California,3.379
11/04/2019,44,11,2019,US,3.062
11/04/2019,44,11,2019,East Coast,3.041
11/04/2019,44,11,2019,New England,3.034
11/04/2019,44,11,2019,Central Atlantic,3.244
11/04/2019,44,11,2019,Lower Atlantic,2.905
11/04/2019,44,11,2019,Midwest,2.955
11/04/2019,44,11,2019,Gulf Coast,2.795
11/04/2019,44,11,2019,Rocky Mountains,3.166
11/04/2019,44,11,2019,West Coast,3.746
11/04/2019,44,11,2019,California,4.011
11/04/2019,44,11,2019,West Coast exc California,3.413
11/11/2019,45,11,2019,US,3.073
11/11/2019,45,11,2019,East Coast,3.050
11/11/2019,45,11,2019,New England,3.042
11/11/2019,45,11,2019,Central Atlantic,3.245
11/11/2019,45,11,2019,Lower Atlantic,2.919
11/11/2019,45,11,2019,Midwest,2.972
11/11/2019,45,11,2019,Gulf Coast,2.795
11/11/2019,45,11,2019,Rocky Mountains,3.203
11/11/2019,45,11,2019,West Coast,3.758
11/11/2019,45,11,2019,California,4.014
11/11/2019,45,11,2019,West Coast exc California,3.435
11/18/2019,46,11,2019,US,3.074
11/18/2019,46,11,2019,East Coast,3.053
11/18/2019,46,11,2019,New England,3.049
11/18/2019,46,11,2019,Central Atlantic,3.246
11/18/2019,46,11,2019,Lower Atlantic,2.922
11/18/2019,46,11,2019,Midwest,2.971
11/18/2019,46,11,2019,Gulf Coast,2.792
11/18/2019,46,11,2019,Rocky Mountains,3.232
11/18/2019,46,11,2019,West Coast,3.756
11/18/2019,46,11,2019,California,4.003
11/18/2019,46,11,2019,West Coast exc California,3.444
11/25/2019,47,11,2019,US,3.066
11/25/2019,47,11,2019,East Coast,3.054
11/25/2019,47,11,2019,New England,3.063
11/25/2019,47,11,2019,Central Atlantic,3.247
11/25/2019,47,11,2019,Lower Atlantic,2.921
11/25/2019,47,11,2019,Midwest,2.969
11/25/2019,47,11,2019,Gulf Coast,2.776
11/25/2019,47,11,2019,Rocky Mountains,3.246
11/25/2019,47,11,2019,West Coast,3.720
11/25/2019,47,11,2019,California,3.983
11/25/2019,47,11,2019,West Coast exc California,3.387
12/02/2019,48,11,2019,US,3.070
12/02/2019,48,11,2019,East Coast,3.059
12/02/2019,48,11,2019,New England,3.078
12/02/2019,48,11,2019,Central Atlantic,3.246
12/02/2019,48,11,2019,Lower Atlantic,2.928
12/02/2019,48,11,2019,Midwest,2.982
12/02/2019,48,11,2019,Gulf Coast,2.779
12/02/2019,48,11,2019,Rocky Mountains,3.241
12/02/2019,48,11,2019,West Coast,3.704
12/02/2019,48,11,2019,California,3.960
12/02/2019,48,11,2019,West Coast exc California,3.382
12/09/2019,49,12,2019,US,3.049
12/09/2019,49,12,2019,East Coast,3.050
12/09/2019,49,12,2019,New England,3.085
12/09/2019,49,12,2019,Central Atlantic,3.241
12/09/2019,49,12,2019,Lower Atlantic,2.914
12/09/2019,49,12,2019,Midwest,2.966
12/09/2019,49,12,2019,Gulf Coast,2.759
12/09/2019,49,12,2019,Rocky Mountains,3.207
12/09/2019,49,12,2019,West Coast,3.647
12/09/2019,49,12,2019,California,3.904
12/09/2019,49,12,2019,West Coast exc California,3.323
12/16/2019,50,12,2019,US,3.046
12/16/2019,50,12,2019,East Coast,3.053
12/16/2019,50,12,2019,New England,3.083
12/16/2019,50,12,2019,Central Atlantic,3.239
12/16/2019,50,12,2019,Lower Atlantic,2.921
12/16/2019,50,12,2019,Midwest,2.970
12/16/2019,50,12,2019,Gulf Coast,2.763
12/16/2019,50,12,2019,Rocky Mountains,3.161
12/16/2019,50,12,2019,West Coast,3.616
12/16/2019,50,12,2019,California,3.882
12/16/2019,50,12,2019,West Coast exc California,3.280
12/23/2019,51,12,2019,US,3.041
12/23/2019,51,12,2019,East Coast,3.052
12/23/2019,51,12,2019,New England,3.098
12/23/2019,51,12,2019,Central Atlantic,3.245
12/23/2019,51,12,2019,Lower Atlantic,2.913
12/23/2019,51,12,2019,Midwest,2.968
12/23/2019,51,12,2019,Gulf Coast,2.763
12/23/2019,51,12,2019,Rocky Mountains,3.127
12/23/2019,51,12,2019,West Coast,3.594
12/23/2019,51,12,2019,California,3.866
12/23/2019,51,12,2019,West Coast exc California,3.252
12/30/2019,52,12,2019,US,3.069
12/30/2019,52,12,2019,East Coast,3.096
12/30/2019,52,12,2019,New England,3.114
12/30/2019,52,12,2019,Central Atlantic,3.271
12/30/2019,52,12,2019,Lower Atlantic,2.975
12/30/2019,52,12,2019,Midwest,2.978
12/30/2019,52,12,2019,Gulf Coast,2.808
12/30/2019,52,12,2019,Rocky Mountains,3.113
12/30/2019,52,12,2019,West Coast,3.623
12/30/2019,52,12,2019,California,3.899
12/30/2019,52,12,2019,West Coast exc California,3.274
01/06/2020,1,1,2020,US,3.079
01/06/2020,1,1,2020,East Coast,3.120
01/06/2020,1,1,2020,New England,3.127
01/06/2020,1,1,2020,Central Atlantic,3.294
01/06/2020,1,1,2020,Lower Atlantic,3.000
01/06/2020,1,1,2020,Midwest,2.977
01/06/2020,1,1,2020,Gulf Coast,2.828
01/06/2020,1,1,2020,Rocky Mountains,3.100
01/06/2020,1,1,2020,West Coast,3.616
01/06/2020,1,1,2020,California,3.895
01/06/2020,1,1,2020,West Coast exc California,3.264
01/13/2020,2,1,2020,US,3.064
01/13/2020,2,1,2020,East Coast,3.111
01/13/2020,2,1,2020,New England,3.131
01/13/2020,2,1,2020,Central Atlantic,3.291
01/13/2020,2,1,2020,Lower Atlantic,2.984
01/13/2020,2,1,2020,Midwest,2.965
01/13/2020,2,1,2020,Gulf Coast,2.810
01/13/2020,2,1,2020,Rocky Mountains,3.065
01/13/2020,2,1,2020,West Coast,3.593
01/13/2020,2,1,2020,California,3.872
01/13/2020,2,1,2020,West Coast exc California,3.241
01/20/2020,3,1,2020,US,3.037
01/20/2020,3,1,2020,East Coast,3.075
01/20/2020,3,1,2020,New England,3.132
01/20/2020,3,1,2020,Central Atlantic,3.248
01/20/2020,3,1,2020,Lower Atlantic,2.948
01/20/2020,3,1,2020,Midwest,2.937
01/20/2020,3,1,2020,Gulf Coast,2.797
01/20/2020,3,1,2020,Rocky Mountains,3.010
01/20/2020,3,1,2020,West Coast,3.574
01/20/2020,3,1,2020,California,3.866
01/20/2020,3,1,2020,West Coast exc California,3.206
01/27/2020,4,1,2020,US,3.010
01/27/2020,4,1,2020,East Coast,3.047
01/27/2020,4,1,2020,New England,3.119
01/27/2020,4,1,2020,Central Atlantic,3.224
01/27/2020,4,1,2020,Lower Atlantic,2.914
01/27/2020,4,1,2020,Midwest,2.901
01/27/2020,4,1,2020,Gulf Coast,2.773
01/27/2020,4,1,2020,Rocky Mountains,2.984
01/27/2020,4,1,2020,West Coast,3.565
01/27/2020,4,1,2020,California,3.857
01/27/2020,4,1,2020,West Coast exc California,3.198
02/03/2020,5,1,2020,US,2.956
02/03/2020,5,1,2020,East Coast,3.003
02/03/2020,5,1,2020,New England,3.105
02/03/2020,5,1,2020,Central Atlantic,3.180
02/03/2020,5,1,2020,Lower Atlantic,2.863
02/03/2020,5,1,2020,Midwest,2.839
02/03/2020,5,1,2020,Gulf Coast,2.710
02/03/2020,5,1,2020,Rocky Mountains,2.944
02/03/2020,5,1,2020,West Coast,3.517
02/03/2020,5,1,2020,California,3.812
02/03/2020,5,1,2020,West Coast exc California,3.146
02/10/2020,6,2,2020,US,2.910
02/10/2020,6,2,2020,East Coast,2.962
02/10/2020,6,2,2020,New England,3.075
02/10/2020,6,2,2020,Central Atlantic,3.146
02/10/2020,6,2,2020,Lower Atlantic,2.816
02/10/2020,6,2,2020,Midwest,2.776
02/10/2020,6,2,2020,Gulf Coast,2.675
02/10/2020,6,2,2020,Rocky Mountains,2.895
02/10/2020,6,2,2020,West Coast,3.481
02/10/2020,6,2,2020,California,3.784
02/10/2020,6,2,2020,West Coast exc California,3.098
02/17/2020,7,2,2020,US,2.890
02/17/2020,7,2,2020,East Coast,2.940
02/17/2020,7,2,2020,New England,3.070
02/17/2020,7,2,2020,Central Atlantic,3.123
02/17/2020,7,2,2020,Lower Atlantic,2.793
02/17/2020,7,2,2020,Midwest,2.757
02/17/2020,7,2,2020,Gulf Coast,2.658
02/17/2020,7,2,2020,Rocky Mountains,2.858
02/17/2020,7,2,2020,West Coast,3.468
02/17/2020,7,2,2020,California,3.774
02/17/2020,7,2,2020,West Coast exc California,3.081
02/24/2020,8,2,2020,US,2.882
02/24/2020,8,2,2020,East Coast,2.931
02/24/2020,8,2,2020,New England,3.061
02/24/2020,8,2,2020,Central Atlantic,3.117
02/24/2020,8,2,2020,Lower Atlantic,2.779
02/24/2020,8,2,2020,Midwest,2.756
02/24/2020,8,2,2020,Gulf Coast,2.654
02/24/2020,8,2,2020,Rocky Mountains,2.849
02/24/2020,8,2,2020,West Coast,3.459
02/24/2020,8,2,2020,California,3.778
02/24/2020,8,2,2020,West Coast exc California,3.072
03/02/2020,9,2,2020,US,2.851
03/02/2020,9,2,2020,East Coast,2.898
03/02/2020,9,2,2020,New England,3.023
03/02/2020,9,2,2020,Central Atlantic,3.081
03/02/2020,9,2,2020,Lower Atlantic,2.748
03/02/2020,9,2,2020,Midwest,2.725
03/02/2020,9,2,2020,Gulf Coast,2.627
03/02/2020,9,2,2020,Rocky Mountains,2.826
03/02/2020,9,2,2020,West Coast,3.424
03/02/2020,9,2,2020,California,3.728
03/02/2020,9,2,2020,West Coast exc California,3.054
03/09/2020,10,3,2020,US,2.814
03/09/2020,10,3,2020,East Coast,2.860
03/09/2020,10,3,2020,New England,2.990
03/09/2020,10,3,2020,Central Atlantic,3.045
03/09/2020,10,3,2020,Lower Atlantic,2.709
03/09/2020,10,3,2020,Midwest,2.689
03/09/2020,10,3,2020,Gulf Coast,2.577
03/09/2020,10,3,2020,Rocky Mountains,2.803
03/09/2020,10,3,2020,West Coast,3.399
03/09/2020,10,3,2020,California,3.705
03/09/2020,10,3,2020,West Coast exc California,3.026
03/16/2020,11,3,2020,US,2.733
03/16/2020,11,3,2020,East Coast,2.789
03/16/2020,11,3,2020,New England,2.918
03/16/2020,11,3,2020,Central Atlantic,2.989
03/16/2020,11,3,2020,Lower Atlantic,2.627
03/16/2020,11,3,2020,Midwest,2.591
03/16/2020,11,3,2020,Gulf Coast,2.504
03/16/2020,11,3,2020,Rocky Mountains,2.742
03/16/2020,11,3,2020,West Coast,3.322
03/16/2020,11,3,2020,California,3.625
03/16/2020,11,3,2020,West Coast exc California,2.954
03/23/2020,12,3,2020,US,2.659
03/23/2020,12,3,2020,East Coast,2.724
03/23/2020,12,3,2020,New England,2.849
03/23/2020,12,3,2020,Central Atlantic,2.911
03/23/2020,12,3,2020,Lower Atlantic,2.573
03/23/2020,12,3,2020,Midwest,2.499
03/23/2020,12,3,2020,Gulf Coast,2.438
03/23/2020,12,3,2020,Rocky Mountains,2.680
03/23/2020,12,3,2020,West Coast,3.248
03/23/2020,12,3,2020,California,3.552
03/23/2020,12,3,2020,West Coast exc California,2.879
03/30/2020,13,3,2020,US,2.586
03/30/2020,13,3,2020,East Coast,2.671
03/30/2020,13,3,2020,New England,2.793
03/30/2020,13,3,2020,Central Atlantic,2.866
03/30/2020,13,3,2020,Lower Atlantic,2.514
03/30/2020,13,3,2020,Midwest,2.432
03/30/2020,13,3,2020,Gulf Coast,2.363
03/30/2020,13,3,2020,Rocky Mountains,2.592
03/30/2020,13,3,2020,West Coast,3.126
03/30/2020,13,3,2020,California,3.395
03/30/2020,13,3,2020,West Coast exc California,2.798
04/06/2020,14,4,2020,US,2.548
04/06/2020,14,4,2020,East Coast,2.634
04/06/2020,14,4,2020,New England,2.745
04/06/2020,14,4,2020,Central Atlantic,2.827
04/06/2020,14,4,2020,Lower Atlantic,2.480
04/06/2020,14,4,2020,Midwest,2.394
04/06/2020,14,4,2020,Gulf Coast,2.325
04/06/2020,14,4,2020,Rocky Mountains,2.541
04/06/2020,14,4,2020,West Coast,3.090
04/06/2020,14,4,2020,California,3.368
04/06/2020,14,4,2020,West Coast exc California,2.754
04/13/2020,15,4,2020,US,2.507
04/13/2020,15,4,2020,East Coast,2.599
04/13/2020,15,4,2020,New England,2.715
04/13/2020,15,4,2020,Central Atlantic,2.782
04/13/2020,15,4,2020,Lower Atlantic,2.450
04/13/2020,15,4,2020,Midwest,2.353
04/13/2020,15,4,2020,Gulf Coast,2.289
04/13/2020,15,4,2020,Rocky Mountains,2.497
04/13/2020,15,4,2020,West Coast,3.028
04/13/2020,15,4,2020,California,3.302
04/13/2020,15,4,2020,West Coast exc California,2.695
04/20/2020,16,4,2020,US,2.480
04/20/2020,16,4,2020,East Coast,2.576
04/20/2020,16,4,2020,New England,2.709
04/20/2020,16,4,2020,Central Atlantic,2.747
04/20/2020,16,4,2020,Lower Atlantic,2.434
04/20/2020,16,4,2020,Midwest,2.326
04/20/2020,16,4,2020,Gulf Coast,2.272
04/20/2020,16,4,2020,Rocky Mountains,2.471
04/20/2020,16,4,2020,West Coast,2.974
04/20/2020,16,4,2020,California,3.248
04/20/2020,16,4,2020,West Coast exc California,2.640
04/27/2020,17,4,2020,US,2.437
04/27/2020,17,4,2020,East Coast,2.545
04/27/2020,17,4,2020,New England,2.677
04/27/2020,17,4,2020,Central Atlantic,2.711
04/27/2020,17,4,2020,Lower Atlantic,2.406
04/27/2020,17,4,2020,Midwest,2.287
04/27/2020,17,4,2020,Gulf Coast,2.208
04/27/2020,17,4,2020,Rocky Mountains,2.434
04/27/2020,17,4,2020,West Coast,2.934
04/27/2020,17,4,2020,California,3.214
04/27/2020,17,4,2020,West Coast exc California,2.593
05/04/2020,18,5,2020,US,2.399
05/04/2020,18,5,2020,East Coast,2.510
05/04/2020,18,5,2020,New England,2.652
05/04/2020,18,5,2020,Central Atlantic,2.688
05/04/2020,18,5,2020,Lower Atlantic,2.360
05/04/2020,18,5,2020,Midwest,2.248
05/04/2020,18,5,2020,Gulf Coast,2.169
05/04/2020,18,5,2020,Rocky Mountains,2.370
05/04/2020,18,5,2020,West Coast,2.899
05/04/2020,18,5,2020,California,3.191
05/04/2020,18,5,2020,West Coast exc California,2.545
05/11/2020,19,5,2020,US,2.394
05/11/2020,19,5,2020,East Coast,2.498
05/11/2020,19,5,2020,New England,2.630
05/11/2020,19,5,2020,Central Atlantic,2.680
05/11/2020,19,5,2020,Lower Atlantic,2.348
05/11/2020,19,5,2020,Midwest,2.240
05/11/2020,19,5,2020,Gulf Coast,2.178
05/11/2020,19,5,2020,Rocky Mountains,2.346
05/11/2020,19,5,2020,West Coast,2.900
05/11/2020,19,5,2020,California,3.182
